artist,name,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
멜로망스,선물,10,10,10,Indi,summer,male,K_POP,Duet,0,2019.8.4,0.695266272,0.961538462,0.15,0.127361065,0,0.501741531,0.627483492,0,0,0,0
케이윌,내 생에 아름다운,10,10,10,Drama,summer,male,OST,Solo,1,2019.8.4,0.636094675,0.615384615,0.07,0.258698005,0,0.406205251,0.548999057,0.461702663,0.124070898,0.058901926,0
EXO,Tempo,10,10,10,Dance,summer,male,K_POP,Group,0,2019.8.4,0.588757396,0.442307692,0.32,0.496744288,0,0.394525289,0.800383648,0.348058823,0.073099415,0.019370386,0
폴킴,너를 만나,4,10,4,Ballad,summer,male,K_POP,Solo,0,2019.8.4,0.75443787,0.740384615,0.28,0.353022317,0,0.47595999,0.455921822,0,0,0,0
TWICE,YES or YES,10,3,10,Dance,summer,female,K_POP,Group,0,2019.8.4,0.627218935,0.615384615,0.8,1,0.84407516,0.394525289,0.640267197,0.189486379,0.028809623,0.00688953,0
노을,너는 어땠을까,10,10,10,Ballad,summer,male,K_POP,Group,1,2019.8.4,0.698224852,0.5,0.64,0.642512596,0,0.47595999,0.369383223,0,0,0.035937815,0
제니,SOLO,10,5,10,Rap/Hiphop,summer,female,K_POP,Solo,1,2019.8.4,0.426035503,0.451923077,0.21,0.283488333,0.816485371,0.605437097,0.527313067,0,0,0,0
하은,신용재,10,10,9,Ballad,summer,male,K_POP,Solo,0,2019.8.4,0.556213018,0.509615385,0.48,0.223096973,0,0.47595999,0.405580346,0,0,0,0
Ariana Grande,"thank u, next",10,10,10,Pop,summer,female,POP,Solo,0,2019.8.4,0.535502959,0.701923077,0.45,0.758275601,0,0.469414754,0.80727977,0,0,0,0
송민호,아낙네,10,10,10,Rap/Hiphop,summer,male,K_POP,Solo,1,2019.8.4,0.538461538,0.375,0.53,0.348731503,0,0.605437097,0.527313067,0,0,0,0
허각,흔한 이별,10,10,10,Ballad,summer,male,K_POP,Solo,1,2019.8.4,0.668639053,0.403846154,0.31,0.056848844,0,0.47595999,0,0.123446842,0.016528926,0.014515668,0
EXO,Love Shot,9,10,9,Dance,summer,male,K_POP,Group,1,2019.8.4,0.514792899,0.471153846,0.32,0.496744288,0,0.394525289,0.800383648,0.348058823,0.073099415,0.019370386,0
벤,180도,7,10,7,Ballad,summer,female,K_POP,Solo,0,2019.8.4,0.600591716,0.509615385,0.66,0.66976419,0,0.47595999,0.405580346,0,0,0,0
WINNER,MILLIONS,10,10,10,Dance,summer,male,K_POP,Group,0,2019.8.4,0.538461538,0.336538462,0.28,0.705126325,0,0.394525289,0.527313067,0,0,0,0
윤건,너도 그냥 날 놓아주면 돼,10,10,10,Ballad,summer,male,K_POP,Solo,1,2019.8.4,0.659763314,0.384615385,0,0.433678816,0,0.47595999,0.398808574,0,0,0,0
Alan Walker,All Falls Down,10,10,10,Electronica,summer,male,POP,Solo,1,2019.8.4,0.51183432,0.567307692,0.62,0.934059925,0,0.514429632,0,0,0,0,0
Alan Walker,Faded,10,10,10,Electronica,summer,male,POP,Solo,1,2019.8.4,0.553254438,0.394230769,0.62,0.934059925,0,0.514429632,0,0,0,0,0
Charlie Puth,One Call Away,10,10,10,Rock,summer,female,K_POP,Group,1,2019.8.4,0.48816568,0.653846154,0.11,0.583869299,0,0.392176011,0,0,0,0,0
Charlie Puth,We Don`t Talk Anymore,10,10,10,Pop,summer,male,POP,Solo,1,2019.8.4,0.568047337,0.432692308,0.11,0.583869299,0,0.469414754,0,0,0,0,0
Imagine Dragons,Believer,6,10,6,Rock,summer,male,POP,Group,1,2019.8.4,0.526627219,0.663461538,0.27,0.565547483,0,0.392176011,0,0,0,0,0
Sam Smith,I`m Not The Only One,10,10,10,Pop,summer,male,POP,Solo,1,2019.8.4,0.633136095,0.269230769,0.21,0.58821752,0,0.469414754,0,0,0,0,0
"The Chainsmokers, Coldplay",Something Just Like This,10,10,10,Pop,summer,male,POP,Project,1,2019.8.4,0.653846154,0.336538462,0.41,0.758275601,0,0.469414754,0.7806463,0,0,0,0
엠씨더맥스,넘쳐흘러,6,10,6,Ballad,summer,male,K_POP,Band,0,2019.8.4,0.653846154,0.653846154,0.04,0.283488333,0,0.47595999,0,0,0,0,0
청하,벌써 12시,5,5,5,Dance,summer,female,K_POP,Solo,0,2019.8.4,0.579881657,0.653846154,0.45,0.398808574,0.818745559,0.394525289,0,0.197623441,0.030530384,0.00630338,0
케이시,그때가 좋았어,3,8,3,Ballad,summer,female,K_POP,Solo,1,2019.8.4,0.618343195,0.644230769,0.46,0.398808574,0.787306082,0.47595999,0.271447509,0,0,0,0
황인욱,취하고 싶다,10,10,10,Ballad,summer,male,K_POP,Solo,0,2019.8.4,0.585798817,0.451923077,0.05,0.5347855,0,0.47595999,0,0,0,0,0
Maroon 5,Girls Like You,10,10,10,Pop,summer,male,POP,Band,1,2019.8.4,0.621301775,0.240384615,0.13,0.637998286,0,0.469414754,0,0,0,0,0
Mike Perry,The Ocean,10,10,10,Electronica,summer,male,POP,Solo,1,2019.8.4,0.464497041,0.317307692,0.48,0.844598547,0,0.514429632,0,0,0,0,0
Anne-Marie,2002,1,1,1,Pop,summer,female,POP,Solo,1,2019.8.4,0.476331361,0.634615385,0,0.78761781,0.878402497,0.469414754,0,0,0,0,0
"Jvcki Wai, Young B, Osshun Gum, 한요한",띵,10,10,10,Rap/Hiphop,summer,male,POP,Solo,1,2019.8.4,0.446745562,0.375,0.202,0.547272522,0,0.605437097,0.826263804,0,0,0,0
우디,이 노래가 클럽에서 나온다면,9,10,8,Indi,summer,male,K_POP,Solo,0,2019.8.4,0.571005917,0.423076923,0.4,0.258698005,0,0.501741531,0.405580346,0,0,0,0
이소라,신청곡,10,10,10,Ballad,summer,female,K_POP,Solo,1,2019.8.4,0.75443787,0.365384615,0.26,0.265166517,0,0.47595999,0,0,0,0.033982932,0
폴킴,초록빛,10,10,10,Ballad,summer,male,K_POP,Solo,0,2019.8.4,0.591715976,0.557692308,0.28,0.353022317,0,0.47595999,0.455921822,0,0,0,0
Lauv,Paris In The Rain,4,10,4,Pop,summer,male,POP,Solo,1,2019.8.4,0.529585799,0.615384615,0.78,0.682203931,0,0.469414754,0.492322113,0,0,0,0
Ariana Grande,7 rings,9,10,9,Pop,summer,female,POP,Solo,1,2019.8.4,0.452662722,0.615384615,0.45,0.758275601,0,0.469414754,0.80727977,0,0,0,0
"Zedd, Alessia Cara",Stay,10,10,10,Electronica,summer,mixed,POP,Project,1,2019.8.4,0.544378698,0.067307692,0.195,0.723561165,0,0.514429632,0,0,0,0,0
ITZY,달라달라,4,2,4,Dance,summer,female,K_POP,Group,0,2019.8.4,0.514792899,0.596153846,0.46,0.365407349,0.864723913,0.394525289,0.640267197,0,0,0,0
화사,멍청이,10,10,10,Dance,summer,female,K_POP,Solo,1,2019.8.4,0.48816568,0.346153846,0.05,0.039505265,0,0.394525289,0.596660629,0,0,0,0
Billie Eilish,Idontwannabeyouanymore,10,10,10,Rock,summer,female,POP,Solo,0,2019.8.4,0.526627219,0.326923077,0.25,0.715737966,0,0.392176011,0.258698005,0,0,0,0
"Lauv, Troye Sivan",i`m so tired...,10,10,10,Pop,summer,male,POP,Project,1,2019.8.4,0.405325444,0.394230769,0.565,0.679395956,0,0.469414754,0.492322113,0,0,0,0
Maroon 5,Sugar,10,10,10,Rock,summer,male,POP,Band,1,2019.8.4,0.621301775,0.211538462,0.13,0.637998286,0,0.392176011,0,0,0,0,0
Post Malone & Swae Lee,Sunflower,10,10,10,Ani/Game,summer,male,OST,Project,1,2019.8.4,0.390532544,0.355769231,0.26,0.728122998,0,0.771551137,0.845913085,0,0,0,0
엔플라잉,옥탑방,5,10,4,Rock,summer,male,K_POP,Band,1,2019.8.4,0.547337278,0.586538462,0.1,0.344353999,0,0.392176011,0.365407349,0,0,0,0
홍진영,오늘 밤에,7,10,6,Trot,summer,female,K_POP,Solo,1,2019.8.4,0.458579882,0.403846154,0.29,0.536614026,0,0,0.150190483,0,0,0,0
마마무,고고베베,10,10,10,Dance,summer,female,K_POP,Group,1,2019.8.4,0.50295858,0.25,0.27,0.412146881,0,0.394525289,0.596660629,0.276529245,0.050046764,0.019297623,0
박봄,봄,10,10,10,R&B/Soul,summer,female,K_POP,Solo,1,2019.8.4,0.642011834,0.211538462,0.04,0.020651721,0,0.509702644,0.07290649,0,0,0,0
에픽하이,술이 달다,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,1,2019.8.4,0.665680473,0.25,0.08,0.07290649,0,0.605437097,0,0.114490988,0.01507301,0.025598434,0
잔나비,주저하는 연인들을 위해,4,10,4,Indi,summer,male,K_POP,Band,1,2019.8.4,0.707100592,0.557692308,0.1,0.310952774,0,0.501741531,0.18047397,0,0,0,0
강현준,눈,10,10,10,All,summer,mixed,K_POP,Group,1,2019.8.4,0.529585799,0.230769231,0,0.790457681,0,0.644064791,0.633387919,0,0,0,0
백예린,그건 아마 우리의 잘못은 아닐 거야,10,10,10,R&B/Soul,summer,female,K_POP,Solo,1,2019.8.4,0.612426036,0.451923077,0.09,0.087855801,0,0.509702644,0.640267197,0,0,0,0
세븐틴,아주 NICE,10,10,10,Dance,summer,male,K_POP,Group,0,2019.8.4,0.49112426,0.134615385,0.56,0.862313701,0,0.394525289,0.348731503,0.406706587,0.096856415,0.030553693,0
임재현,사랑에 연습이 있었다면,2,10,1,Ballad,summer,male,K_POP,Solo,1,2019.8.4,0.680473373,0.548076923,0.35,0.321032687,0,0.47595999,0.57943203,0,0,0,0
장범준,당신과는 천천히,9,10,8,Rock,summer,male,K_POP,Solo,0,2019.8.4,0.633136095,0.375,0.14,0.215216866,0,0.392176011,0.238046284,0,0,0,0
Jeremy Zucker,comethru,8,10,8,Pop,summer,male,POP,Solo,1,2019.8.4,0.461538462,0.538461538,0.35,0.778867802,0,0.469414754,0.845913085,0,0,0,0
방탄소년단,봄날,7,10,7,Dance,summer,male,K_POP,Group,0,2019.8.4,0.733727811,1,0.37,0.755641172,0,0.394525289,0.525403988,0.406240389,0.096647539,0.022032689,0
장범준,노래방에서,4,10,3,Rock,summer,male,K_POP,Solo,1,2019.8.4,0.633136095,0.548076923,0.14,0.215216866,0.772864584,0.392176011,0.238046284,0,0,0,0
태연,사계,3,5,3,Ballad,summer,female,K_POP,Solo,0,2019.8.4,0.479289941,0.538461538,0.74,0.310952774,0.813781802,0.47595999,0.800383648,0.217255482,0.034891063,0.01109863,0
Billie Eilish,bad guy,2,2,2,Rock,summer,female,POP,Solo,1,2019.8.4,0.49704142,0.528846154,0.25,0.715737966,0.861722357,0.392176011,0.258698005,0,0,0,0
BLACKPINK,Kill This Love,6,2,5,Rap/Hiphop,summer,female,K_POP,Group,1,2019.8.4,0.482248521,0.403846154,0.4,0.562337364,0.857779276,0.605437097,0.527313067,0,0,0,0
IZ*ONE,비올레타,10,10,10,Dance,summer,female,K_POP,Group,1,2019.8.4,0.517751479,0.269230769,0.3,0.402220914,0,0.394525289,0.494544482,0,0,0,0
"Marshmello, Anne-Marie",FRIENDS,10,10,10,Pop,summer,mixed,POP,Project,1,2019.8.4,0.523668639,0.528846154,0.075,0.78761781,0,0.469414754,0,0,0,0,0
볼빨간사춘기,"나만, 봄",5,10,5,Indi,summer,female,K_POP,Solo,1,2019.8.4,0.565088757,0.528846154,0.19,0.258698005,0,0.501741531,0.412146881,0,0,0,0
볼빨간사춘기,별 보러 갈래?,6,10,7,Indi,summer,female,K_POP,Solo,0,2019.8.4,0.517751479,0.317307692,0.19,0.258698005,0,0.501741531,0.412146881,0,0,0,0
첸,사월이 지나면 우리 헤어져요,5,10,5,Ballad,summer,male,K_POP,Solo,1,2019.8.4,0.721893491,0.432692308,0.01,0.020651721,0,0.47595999,0.800383648,0,0,0,0
방탄소년단,작은 것들을 위한 시,2,10,2,Rap/Hiphop,summer,male,K_POP,Group,1,2019.8.4,0.603550296,0.528846154,0.37,0.755641172,0,0.605437097,0.525403988,0.406240389,0.096647539,0.022032689,0
방탄소년단,Make It Right,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2019.8.4,0.591715976,0.346153846,0.37,0.755641172,0,0.605437097,0.525403988,0.406240389,0.096647539,0.022032689,0
방탄소년단,소우주,9,10,9,Rap/Hiphop,summer,male,K_POP,Group,0,2019.8.4,0.585798817,0.471153846,0.37,0.755641172,0,0.605437097,0.525403988,0.406240389,0.096647539,0.022032689,0
TWICE,FANCY,3,1,3,Dance,summer,female,K_POP,Group,1,2019.8.4,0.556213018,0.5,0.8,1,0.887163946,0.394525289,0.640267197,0.189486379,0.028809623,0.00688953,0
엠씨더맥스,사계,5,5,5,Ballad,summer,male,K_POP,Band,1,2019.8.4,0.683431953,0.653846154,0.04,0.283488333,0.813781802,0.47595999,0,0,0,0,0
"Khalid, Disclosure",Talk,10,8,10,R&B/Soul,summer,male,POP,Solo,1,2019.8.4,0.730769231,0.403846154,0.46,0.845037613,0.781355004,0.509702644,0,0,0,0,0
박효신,Goodbye,5,9,4,Ballad,summer,male,K_POP,Solo,1,2019.8.4,0.775147929,0.461538462,0.27,0.395341635,0.777105544,0.47595999,0.570275214,0.51804834,0.158003843,0.098659418,0
오마이걸,다섯 번째 계절,10,10,10,Dance,summer,female,K_POP,Group,0,2019.8.4,0.633136095,0.221153846,0.77,0.796028143,0,0.394525289,0.765991991,0.175927552,0.026049756,0.004849593,0
"Alan Walker, Sabrina Carpenter, Farruko",On My Way,10,10,10,Electronica,summer,male,POP,Project,1,2019.8.4,0.49704142,0.471153846,0.533,0.902156209,0,0.514429632,0,0,0,0,0
"Ed Sheeran, Justin Bieber",I Don`t Care,8,10,8,Pop,summer,male,POP,Project,1,2019.8.4,0.573964497,0.384615385,0.22,0.779462258,0,0.469414754,0,0,0,0,0
Shawn Mendes,If I Can`t Have You,10,10,10,Pop,summer,male,POP,Solo,1,2019.8.4,0.48816568,0.259615385,0.51,0.919318261,0,0.469414754,0.925759302,0,0,0,0
WINNER,AH YEAH,8,10,7,Dance,summer,male,K_POP,Group,1,2019.8.4,0.446745562,0.182692308,0.28,0.705126325,0,0.394525289,0.527313067,0,0,0,0
다비치,너에게 못했던 내 마지막 말은,2,10,2,Ballad,summer,female,K_POP,Duet,1,2019.8.4,0.715976331,0.471153846,0.42,0.427742032,0,0.47595999,0.633387919,0.257250568,0.04476584,0.01881583,0
소유,비가 오잖아,10,10,10,R&B/Soul,summer,mixed,K_POP,Project,1,2019.8.4,0.585798817,0.144230769,0.78,0.951381131,0,0.509702644,0.170842204,0,0,0,0
송하예,니 소식,1,4,1,Ballad,summer,female,K_POP,Solo,1,2019.8.4,0.633136095,0.471153846,0.21,0.258698005,0.831010512,0.47595999,0.344353999,0,0,0,0
기리보이,교통정리,9,10,9,Rap/Hiphop,summer,male,K_POP,Solo,0,2019.8.4,0.50887574,0.182692308,0.36,0.621413654,0,0.605437097,0.625075922,0,0,0,0
김재환,안녕하세요,10,10,10,Ballad,summer,male,K_POP,Solo,1,2019.8.4,0.612426036,0.134615385,0.35,0.412146881,0,0.47595999,0.087855801,0,0,0,0
염따,돈 Call Me,8,10,8,Rap/Hiphop,summer,male,K_POP,Solo,1,2019.8.4,0.414201183,0.259615385,0.22,0.294895127,0,0.605437097,0.651268497,0,0,0,0
"Mena Massoud, Naomi Scott",A Whole New World,4,3,3,Foreign Movie,summer,mixed,OST,Group,1,2019.8.4,0.443786982,0.307692308,0.255,0,0.835606865,0.304056162,0.925759302,0,0,0,0
Naomi Scott,Speechless,2,2,1,Foreign Movie,summer,female,OST,Solo,1,2019.8.4,0.541420118,0.471153846,0.23,0,0.865532823,0.304056162,0.925759302,0,0,0,0
먼데이 키즈,사랑이 식었다고 말해도 돼,3,10,2,Ballad,summer,male,K_POP,Solo,1,2019.8.4,0.576923077,0.451923077,0.34,0.395341635,0,0.47595999,0.591068601,0,0,0,0
우디,대충 입고 나와,6,10,6,Indi,summer,male,K_POP,Solo,1,2019.8.4,0.532544379,0.192307692,0.4,0.258698005,0,0.501741531,0.405580346,0,0,0,0
이하이,누구 없소,6,10,5,Dance,summer,female,K_POP,Solo,1,2019.8.4,0.5,0.182692308,0,0.114976033,0,0.394525289,0.527313067,0.537982425,0.171717172,0.019185751,0
Jonas Brothers,Sucker,10,10,10,Pop,summer,male,POP,Group,1,2019.8.4,0.458579882,0.125,0,0.70260188,0,0.469414754,0,0,0,0,0
Will Smith,Arabian Nights,10,9,8,Foreign Movie,summer,male,OST,Solo,0,2019.8.4,0.49408284,0.125,0,0.762810156,0.777105544,0.304056162,0.925759302,0,0,0,0
Will Smith,Friend Like Me,10,3,10,Foreign Movie,summer,male,OST,Solo,0,2019.8.4,0.384615385,0.096153846,0,0.762810156,0.835606865,0.304056162,0.925759302,0,0,0,0
Will Smith,Prince Ali,9,10,8,Foreign Movie,summer,male,OST,Solo,1,2019.8.4,0.544378698,0.134615385,0,0.762810156,0,0.304056162,0.925759302,0,0,0,0
기리보이,아퍼,5,10,5,Rap/Hiphop,summer,male,K_POP,Solo,1,2019.8.4,0.857988166,0.346153846,0.36,0.621413654,0,0.605437097,0.625075922,0,0,0,0
김나영,솔직하게 말해서 나,2,10,2,Ballad,summer,female,K_POP,Solo,1,2019.8.4,0.517751479,0.432692308,0.21,0.101839947,0,0.47595999,0.476092568,0,0,0,0
마크툽,오늘도 빛나는 너에게,1,9,1,Indi,summer,male,K_POP,Solo,1,2019.8.4,0.710059172,0.432692308,0.82,0.993245254,0.780082476,0.501741531,0,0,0,0,0
어반 자카파,서울 밤,5,10,4,R&B/Soul,summer,mixed,K_POP,Group,1,2019.8.4,0.529585799,0.182692308,0.09,0.35722981,0,0.509702644,0.101839947,0,0,0,0
전소미,BIRTHDAY,8,4,7,Dance,summer,female,K_POP,Solo,1,2019.8.4,0.473372781,0.134615385,0.2,0.114976033,0.821218627,0.394525289,0.496744288,0.193005087,0.029547676,0.003494431,0
"창모, Hash Swan, ASH ISLAND, 김효은",BAND,3,10,4,Rap/Hiphop,summer,male,K_POP,Project,1,2019.8.4,0.650887574,0.432692308,0.232,0.577932515,0,0.605437097,0.810390049,0,0,0,0
황인욱,친구로 지내자면서,10,6,10,Ballad,summer,male,K_POP,Solo,0,2019.8.4,0.618343195,0.115384615,0.05,0.5347855,0.806170351,0.47595999,0,0,0,0,0
레드벨벳,짐살라빔,6,2,6,Dance,summer,female,K_POP,Group,1,2019.8.4,0.48816568,0.144230769,0.16,0.53842725,0.849547868,0.394525289,0.800383648,0.157380753,0.022482072,0.012973934,0
"장혜진, 윤민수",술이 문제야,1,1,1,Ballad,summer,mixed,K_POP,Project,1,2019.8.4,0.653846154,0.423076923,0.43,0.693085501,0.87360198,0.47595999,0.840606394,0,0,0,0
황인욱,포장마차,1,10,1,Ballad,summer,male,K_POP,Solo,1,2019.8.4,0.615384615,0.423076923,0.05,0.5347855,0,0.47595999,0.198541019,0,0,0,0
(여자)아이들,Uh-Oh,7,2,7,Rap/Hiphop,summer,female,K_POP,Group,1,2019.8.4,0.535502959,0.144230769,0.31,0.170842204,0.84864272,0.605437097,0.230700527,0,0,0,0
"CHANGMO, Hash Swan, ASH ISLAND, 김효은, Leellamarz & The QuiettDingo X Ambition Musik",비워,8,9,8,Rap/Hiphop,summer,male,K_POP,Solo,1,2019.8.4,0.568047337,0.173076923,0.39,0.58821752,0.780082476,0.605437097,0.63454974,0,0,0,0
"Shawn Mendes, Camila Cabello",Senorita,3,1,3,Pop,summer,mixed,POP,Project,1,2019.8.4,0.48816568,0.413461538,0.55,0.909445795,0.872081073,0.469414754,0.925759302,0,0,0,0
청하,Snapping,2,1,2,Dance,summer,female,K_POP,Solo,1,2019.8.4,0.553254438,0.336538462,0.45,0.398808574,0.875640026,0.394525289,0,0.197623441,0.030530384,0.00630338,0
HYNN,시든 꽃에 물을 주듯,3,4,5,Ballad,summer,female,K_POP,Solo,1,2019.8.4,0.51183432,0.403846154,0.26,0.114976033,0.827356506,0.47595999,0,0,0,0,0
SIXC,움직여,10,10,9,Dance,summer,male,K_POP,Group,1,2019.8.4,0.470414201,0.076923077,0,0,0,0.394525289,0.633387919,0,0,0,0
갓츄,U GOT IT,8,7,6,Dance,summer,male,K_POP,Group,1,2019.8.4,0.482248521,0.096153846,0,0.170842204,0.797317903,0.394525289,0.633387919,0,0,0,0
디오,괜찮아도 괜찮아,4,9,4,R&B/Soul,summer,male,K_POP,Solo,1,2019.8.4,0.576923077,0.240384615,0.62,0.207039327,0.779759637,0.509702644,0.800383648,0,0,0,0
벤,헤어져줘서 고마워,1,1,1,Ballad,summer,female,K_POP,Solo,1,2019.8.4,0.674556213,0.403846154,0.66,0.66976419,0.877871779,0.47595999,0.405580346,0,0,0,0
여자친구,열대야,6,10,5,Dance,summer,female,K_POP,Group,1,2019.8.4,0.556213018,0.115384615,0.53,0.408888488,0,0.394525289,0.271447509,0.322766017,0.06427612,0.014000949,0
윤하,비가 내리는 날에는,4,6,3,Ballad,summer,female,K_POP,Solo,1,2019.8.4,0.550295858,0.269230769,0.3,0.258698005,0.799162084,0.47595999,0.353022317,0.070052074,0.008491396,0.004502865,0
크레파스,이뻐이뻐,10,7,9,Dance,summer,male,K_POP,Group,1,2019.8.4,0.553254438,0.086538462,0.23,0.826263804,0.797551874,0.394525289,0.633387919,0,0,0,0
멜로망스,인사,2,10,2,Ballad,summer,male,K_POP,Duet,1,2019.8.4,0.576923077,0.298076923,0.15,0.127361065,0,0.47595999,0.627483492,0,0,0,0
백현,UN Village,7,8,7,R&B/Soul,summer,male,K_POP,Solo,1,2019.8.4,0.621301775,0.115384615,0.53,0.415357,0.781980277,0.509702644,0.800383648,0.224943149,0.036682616,0.012717034,0
헤이즈,We don`t talk together,3,10,2,R&B/Soul,summer,female,K_POP,Solo,0,2019.8.4,0.51183432,0.201923077,0.37,0.325902085,0,0.509702644,0.494544482,0,0,0,0
10cm,나의 어깨에 기대어요,2,10,2,Drama,summer,male,OST,Solo,1,2019.8.4,0.547337278,0.384615385,0.25,0.505326759,0,0.406205251,0.427742032,0,0,0,0
Post Malone,Goodbyes,10,10,10,Rap/Hiphop,summer,male,POP,Solo,1,2019.8.4,0.440828402,0.115384615,0.26,0.755641172,0,0.605437097,0.80727977,0,0,0,0
이우,내 안부,6,4,6,Ballad,summer,male,K_POP,Solo,1,2019.8.4,0.606508876,0.278846154,0.55,0.395341635,0.828557986,0.47595999,0.498921986,0,0,0,0
폴킴,헤어질 걸 알아,8,10,6,R&B/Soul,summer,male,K_POP,Solo,0,2019.8.4,0.485207101,0.105769231,0.28,0.353022317,0,0.509702644,0.455921822,0,0,0,0
하은,비오는 날 뭐해,8,10,7,Indi,summer,male,K_POP,Solo,1,2019.8.4,0.553254438,0.134615385,0.48,0.223096973,0,0.501741531,0.405580346,0,0,0,0
NCT DREAM,BOOM,10,5,9,Dance,summer,male,K_POP,Group,1,2019.8.4,0.5,0.038461538,0.65,0.803593767,0.816154682,0.394525289,0.800383648,0,0,0,0
강다니엘,뭐해,7,6,3,R&B/Soul,summer,male,K_POP,Solo,1,2019.8.4,0.464497041,0.067307692,0,0.996103568,0.805770363,0.509702644,0,0.482060321,0.135560643,0.023210567,0
마마무,다 빛이나,10,10,10,Dance,summer,female,K_POP,Group,1,2019.8.4,0.467455621,0.019230769,0.27,0.412146881,0,0.394525289,0.596660629,0.276529245,0.050046764,0.019297623,0
세훈&찬열,What a life,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,1,2019.8.4,0.526627219,0.048076923,0.375,0.335324398,0,0.605437097,0.800383648,0,0,0,0
태연,그대라는 시,1,10,1,Drama,summer,female,OST,Solo,1,2019.8.4,0.544378698,0.375,0.74,0.310952774,0,0.406205251,0.427742032,0.217255482,0.034891063,0.01109863,0
ITZY,ICY,1,1,2,Dance,summer,female,K_POP,Group,1,2019.8.4,0.48816568,0.365384615,0.46,0.365407349,0.818109316,0.394525289,0.640267197,0,0,0,0
Martin Garrix,Summer Days,10,10,10,Electronica,summer,male,POP,Solo,1,2019.8.4,0.677514793,0.067307692,0.64,0.909771383,0,0.514429632,0,0,0,0,0
PRODUCE X 101,To My World,10,10,10,Dance,summer,male,K_POP,Group,1,2019.8.4,0.523668639,0.019230769,0.05,0.020651721,0,0.394525289,0.633387919,0,0,0,0
비와이,가라사대,10,3,10,Rap/Hiphop,summer,male,K_POP,Solo,1,2019.8.4,0.316568047,0.221153846,0.63,0.348731503,0.840802104,0.605437097,0,0,0,0,0
세훈&찬열,있어 희미하게,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,1,2019.8.4,0.51183432,0.038461538,0.375,0.335324398,0,0.605437097,0.800383648,0,0,0,0
양다일,너만 너만 너만,4,10,4,Drama,summer,male,OST,Solo,1,2019.8.4,0.674556213,0.105769231,0.17,0.127361065,0,0.406205251,0.427742032,0,0,0,0
헤이즈,내 맘을 볼 수 있나요,1,10,1,Drama,summer,female,OST,Solo,1,2019.8.4,0.591715976,0.269230769,0.37,0.325902085,0,0.406205251,0.427742032,0,0,0,0
"Ariana Grande, Social House",boyfriend,10,9,10,Pop,summer,mixed,POP,Project,1,2019.8.4,0.473372781,0,0.225,0.758275601,0.781355004,0.469414754,0,0,0,0,0
FANXY CHILD,Y,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,1,2019.8.4,0.766272189,0.009615385,0.51,1,0,0.605437097,0,0,0,0,0
"Lauv, Anne-Marie","fuck, i`m lonely",10,10,10,Pop,summer,male,POP,Solo,1,2019.8.4,0.51183432,0.125,0.39,0.741259084,0,0.469414754,0.492322113,0,0,0,0
거미,기억해줘요 내 모든 날과 그때를,1,10,3,Drama,summer,female,OST,Solo,1,2019.8.4,0.600591716,0.355769231,0.49,0.310952774,0,0.406205251,0.427742032,0.320841305,0.063636364,0.037501082,0
