,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,artist,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,rank_g_pred
8583,6,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2018.8.19,방탄소년단,0.633136094674556,0.20192307692307698,0.43,0.925154052666491,0.0,0.605437097331563,0.570275213947825,0.313549864808536,0.061251759,0.0197511850595599,0.0,10
8584,10,10,10,Rap/Hiphop,winter,male,K_POP,Group,0,2019.2.10,방탄소년단,0.633136094674556,0.20192307692307698,0.39,0.8410536157786199,0.0,0.533239364151093,0.523477939413504,0.568663440414277,0.194800408727273,0.0375850241988982,0.0,10
8585,10,10,10,Rap/Hiphop,winter,male,K_POP,Group,0,2019.1.20,방탄소년단,0.633136094674556,0.20192307692307698,0.5,0.818967522860986,0.0,0.533239364151093,0.5402254271594029,0.443463229776676,0.11445432733333301,0.0227746022670243,0.0,10
8586,7,10,6,Rap/Hiphop,fall,male,K_POP,Group,0,2018.9.9,방탄소년단,0.633136094674556,0.20192307692307698,0.45,0.8710455409048871,0.0,0.532094004538088,0.696594550833317,0.36397844184641703,0.0790702833636364,0.0220179986386317,0.0,7
8587,10,10,10,Rap/Hiphop,winter,male,K_POP,Group,0,2019.2.3,방탄소년단,0.633136094674556,0.20192307692307698,0.41,0.8305264800996159,0.0,0.533239364151093,0.529205472848806,0.304064322601135,0.0582399548181818,0.00991770626056358,0.0,10
8588,10,10,10,Rap/Hiphop,winter,male,K_POP,Group,0,2019.1.27,방탄소년단,0.633136094674556,0.20192307692307698,0.41,0.80832149782256,0.0,0.533239364151093,0.494544482066671,0.47273345543141604,0.130194140242424,0.0285950750540798,0.0,10
8589,8,10,7,Rap/Hiphop,fall,male,K_POP,Group,0,2018.9.16,방탄소년단,0.633136094674556,0.20192307692307698,0.39,0.7954774973867691,0.0,0.532094004538088,0.515597832266104,0.319123369948258,0.0630689937272727,0.0140029487006432,0.0,8
8590,3,10,6,Rap/Hiphop,summer,male,K_POP,Group,0,2018.8.26,방탄소년단,0.633136094674556,0.20192307692307698,0.54,0.8867973198503961,0.0,0.605437097331563,0.5749019890001011,0.402457822804195,0.0949654274848485,0.0319570826800496,0.0,7
8591,10,10,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.3.17,방탄소년단,0.633136094674556,0.20192307692307698,0.33,0.784160091473999,0.0,0.47757187642419,0.615168867887284,0.482231469576983,0.135660776878788,0.0366719709497851,0.0,10
8592,9,10,9,Rap/Hiphop,winter,male,K_POP,Group,0,2019.1.20,방탄소년단,0.6005917159763311,0.307692307692308,0.5,0.818967522860986,0.0,0.533239364151093,0.5402254271594029,0.443463229776676,0.11445432733333301,0.0227746022670243,0.0,9
8593,9,10,9,Rap/Hiphop,winter,male,K_POP,Group,0,2019.1.27,방탄소년단,0.6005917159763311,0.307692307692308,0.41,0.80832149782256,0.0,0.533239364151093,0.494544482066671,0.47273345543141604,0.130194140242424,0.0285950750540798,0.0,9
8594,10,10,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.3.17,방탄소년단,0.6005917159763311,0.307692307692308,0.33,0.784160091473999,0.0,0.47757187642419,0.615168867887284,0.482231469576983,0.135660776878788,0.0366719709497851,0.0,10
8595,4,10,4,Rap/Hiphop,fall,male,K_POP,Group,0,2018.9.23,방탄소년단,0.6005917159763311,0.307692307692308,0.63,0.902156209366609,0.0,0.532094004538088,0.661738121579591,0.41881043224134995,0.10240139554545499,0.0184710013325257,0.0,4
8596,10,10,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.4.7,방탄소년단,0.6005917159763311,0.307692307692308,0.49,0.938379252390667,0.0,0.47757187642419,0.592480196224881,0.416503014304566,0.101325988939394,0.020440537267457,0.0,10
8597,9,10,10,Rap/Hiphop,winter,male,K_POP,Group,0,2018.12.30,방탄소년단,0.6005917159763311,0.307692307692308,0.48,0.895309539743386,0.0,0.533239364151093,0.580921238986251,0.38123194138699895,0.0859313864848485,0.0187810546681665,0.0,10
8598,5,10,5,Rap/Hiphop,fall,male,K_POP,Group,0,2018.10.7,방탄소년단,0.6005917159763311,0.307692307692308,0.64,0.8714342030096971,0.0,0.532094004538088,0.6886177335457989,0.443109634407494,0.11427394118181801,0.024114414248218998,0.0,5
8599,9,10,9,Rap/Hiphop,fall,male,K_POP,Group,0,2018.11.11,방탄소년단,0.6005917159763311,0.307692307692308,0.52,0.810904115588167,0.0,0.532094004538088,0.550711944398822,0.268153454707524,0.0477082530606061,0.0134182269100978,0.0,9
8600,7,10,7,Rap/Hiphop,fall,male,K_POP,Group,0,2018.10.28,방탄소년단,0.6005917159763311,0.307692307692308,0.41,0.781823906413621,0.0,0.532094004538088,0.5135821985186501,0.321231883126262,0.0637658374242424,0.0191154797265726,0.0,7
8601,9,10,7,Rap/Hiphop,fall,male,K_POP,Group,0,2018.11.4,방탄소년단,0.6005917159763311,0.307692307692308,0.5,0.8578121799594091,0.0,0.532094004538088,0.5749019890001011,0.333528234923114,0.0679345190909091,0.0154325049638026,0.0,7
8602,10,10,9,Rap/Hiphop,fall,male,K_POP,Group,0,2018.11.18,방탄소년단,0.6005917159763311,0.307692307692308,0.41,0.7628101562336859,0.0,0.532094004538088,0.494544482066671,0.42490306249177595,0.105283373545455,0.0221552234432234,0.0,9
8603,10,10,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.4.14,방탄소년단,0.6005917159763311,0.307692307692308,0.74,0.935798002026182,0.0,0.47757187642419,0.7384080029860771,0.4582794035649221,0.122218552939394,0.0260181520694529,0.0,10
8604,10,10,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.3.31,방탄소년단,0.6005917159763311,0.307692307692308,0.31,0.7853188058146279,0.0,0.47757187642419,0.47848683592649105,0.383900966338742,0.0870305428181818,0.0249240015921087,0.0,10
8605,10,10,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.4.28,방탄소년단,0.6005917159763311,0.307692307692308,0.56,0.8903848035431899,0.0,0.47757187642419,0.620179011682333,0.5831788964970419,0.206622709272727,0.043878051720458,0.0,10
8606,10,10,10,Rap/Hiphop,winter,male,K_POP,Group,0,2018.12.23,방탄소년단,0.6005917159763311,0.307692307692308,0.49,0.8867973198503961,0.0,0.533239364151093,0.6164323062502719,0.44219273356392397,0.113807232060606,0.0287195741686135,0.0,10
8607,4,10,3,Rap/Hiphop,fall,male,K_POP,Group,0,2018.9.16,방탄소년단,0.6005917159763311,0.307692307692308,0.39,0.7954774973867691,0.0,0.532094004538088,0.515597832266104,0.319123369948258,0.0630689937272727,0.0140029487006432,0.0,3
8608,3,8,2,Rap/Hiphop,fall,male,K_POP,Group,0,2018.9.2,방탄소년단,0.6005917159763311,0.307692307692308,0.59,0.9078104735808641,0.7911155062304409,0.532094004538088,0.7447709776250279,0.347353454618748,0.0728425331515152,0.0163994020362839,0.0,2
8609,6,10,5,Rap/Hiphop,fall,male,K_POP,Group,0,2018.10.14,방탄소년단,0.6005917159763311,0.307692307692308,0.48,0.8159787987134799,0.0,0.532094004538088,0.660713632364479,0.398726125618741,0.0933277798484849,0.0192634283522252,0.0,5
8610,9,10,9,Rap/Hiphop,winter,male,K_POP,Group,0,2019.2.3,방탄소년단,0.6005917159763311,0.307692307692308,0.41,0.8305264800996159,0.0,0.533239364151093,0.529205472848806,0.304064322601135,0.0582399548181818,0.00991770626056358,0.0,9
8611,3,10,3,Rap/Hiphop,fall,male,K_POP,Group,0,2018.9.9,방탄소년단,0.6005917159763311,0.307692307692308,0.45,0.8710455409048871,0.0,0.532094004538088,0.696594550833317,0.36397844184641703,0.0790702833636364,0.0220179986386317,0.0,3
8612,10,10,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.3.24,방탄소년단,0.6005917159763311,0.307692307692308,0.33,0.774660309679745,0.0,0.47757187642419,0.5402254271594029,0.447441467341692,0.116499396151515,0.0290558750425428,0.0,10
8613,10,10,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.3.10,방탄소년단,0.6005917159763311,0.307692307692308,0.32,0.787045341366646,0.0,0.47757187642419,0.7196848708658621,0.4081495322150929,0.0975050947272727,0.0238896643188832,0.0,10
8614,2,6,3,Rap/Hiphop,summer,male,K_POP,Group,0,2018.8.26,방탄소년단,0.6005917159763311,0.307692307692308,0.54,0.8867973198503961,0.807352965116705,0.605437097331563,0.5749019890001011,0.402457822804195,0.0949654274848485,0.0319570826800496,0.0,3
8615,10,10,9,Rap/Hiphop,spring,male,K_POP,Group,0,2019.3.3,방탄소년단,0.6005917159763311,0.307692307692308,0.31,0.778867802373867,0.0,0.47757187642419,0.683131894575419,0.49057765929222497,0.140617960818182,0.0320868619422572,0.0,9
8616,9,10,9,Rap/Hiphop,winter,male,K_POP,Group,0,2019.1.6,방탄소년단,0.6005917159763311,0.307692307692308,0.51,0.8276940336836129,0.0,0.533239364151093,0.658650006620254,0.419978573045087,0.10294917042424198,0.0280523321969369,0.0,9
8617,7,10,6,Rap/Hiphop,fall,male,K_POP,Group,0,2018.10.21,방탄소년단,0.6005917159763311,0.307692307692308,0.51,0.83925916191734,0.0,0.532094004538088,0.826741596698057,0.341470574664829,0.0707248046363637,0.0125927925240114,0.0,6
8618,10,10,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.4.21,방탄소년단,0.6005917159763311,0.307692307692308,0.49,0.8860726400266209,0.0,0.47757187642419,0.599403439006951,0.42660925518288595,0.10610160860606098,0.0265642295636122,0.0,10
8619,9,10,9,Rap/Hiphop,winter,male,K_POP,Group,0,2019.2.17,방탄소년단,0.6005917159763311,0.307692307692308,0.41,0.8088404898439421,0.0,0.533239364151093,0.5402254271594029,0.42594828330906,0.10578404348484802,0.0262287496755213,0.0,9
8620,9,10,9,Rap/Hiphop,winter,male,K_POP,Group,0,2019.1.13,방탄소년단,0.6005917159763311,0.307692307692308,0.47,0.8441585889862611,0.0,0.533239364151093,0.568710737365439,0.497621484182684,0.144916645242424,0.0400179977041331,0.0,9
8621,3,5,10,Rap/Hiphop,summer,male,K_POP,Group,0,2018.8.19,방탄소년단,0.6005917159763311,0.307692307692308,0.43,0.925154052666491,0.8146411895575121,0.605437097331563,0.570275213947825,0.313549864808536,0.061251759,0.0197511850595599,0.0,10
8622,9,10,9,Rap/Hiphop,winter,male,K_POP,Group,0,2019.2.10,방탄소년단,0.6005917159763311,0.307692307692308,0.39,0.8410536157786199,0.0,0.533239364151093,0.523477939413504,0.568663440414277,0.194800408727273,0.0375850241988982,0.0,9
8623,9,10,9,Rap/Hiphop,winter,male,K_POP,Group,0,2019.2.24,방탄소년단,0.6005917159763311,0.307692307692308,0.41,0.8062330087348759,0.0,0.533239364151093,0.6983279926010629,0.540017237354336,0.173171977575758,0.0428561661907646,0.0,9
8624,5,10,4,Rap/Hiphop,fall,male,K_POP,Group,0,2018.9.30,방탄소년단,0.6005917159763311,0.307692307692308,0.47,0.799302952252854,0.0,0.532094004538088,0.603453632917151,0.39013914332908295,0.08964025296969699,0.0217801066597445,0.0,4
8625,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2019.7.14,방탄소년단,0.63905325443787,0.653846153846154,0.31,0.7853188058146279,0.0,0.605437097331563,0.5053267594476141,0.14845539410979097,0.0208465843636364,0.007482685360099221,0.0,10
8626,5,2,6,Rap/Hiphop,winter,male,K_POP,Group,0,2019.1.6,방탄소년단,0.63905325443787,0.653846153846154,0.51,0.8276940336836129,0.85114012242798,0.533239364151093,0.658650006620254,0.419978573045087,0.10294917042424198,0.0280523321969369,0.0,6
8627,2,1,2,Rap/Hiphop,summer,male,K_POP,Group,1,2018.7.15,방탄소년단,0.63905325443787,0.653846153846154,0.31,0.7523024458149341,0.8954851946098392,0.605437097331563,0.436587303232837,0.343597042951904,0.071485228969697,0.0235200026881255,0.0,2
8628,2,1,1,Rap/Hiphop,summer,male,K_POP,Group,1,2018.7.8,방탄소년단,0.63905325443787,0.653846153846154,0.37,0.7764735341968471,0.777105544205005,0.605437097331563,0.445085610700684,0.33109724346458697,0.0670959719393939,0.0244955777104785,0.0,1
8629,6,3,6,Rap/Hiphop,winter,male,K_POP,Group,0,2019.2.10,방탄소년단,0.63905325443787,0.653846153846154,0.39,0.8410536157786199,0.831136579413673,0.533239364151093,0.523477939413504,0.568663440414277,0.194800408727273,0.0375850241988982,0.0,6
8630,10,10,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.5.26,방탄소년단,0.63905325443787,0.653846153846154,0.45,0.829114885104985,0.0,0.47757187642419,0.6126196730099979,0.39530227155541,0.0918440681212121,0.0167152364454443,0.0,10
8631,1,1,1,Rap/Hiphop,summer,male,K_POP,Group,1,2018.6.17,방탄소년단,0.63905325443787,0.653846153846154,0.4,0.7938171132824742,0.8857982307514849,0.605437097331563,0.480854936714392,0.374147196613465,0.0830634344242424,0.0283332280118831,0.0,1
8632,6,4,6,Rap/Hiphop,winter,male,K_POP,Group,0,2018.12.2,방탄소년단,0.63905325443787,0.653846153846154,0.45,0.811416965686367,0.838100549318702,0.533239364151093,0.511547638355903,0.467953178060348,0.127511318090909,0.0256140929422284,0.0,6
8633,9,2,9,Rap/Hiphop,spring,male,K_POP,Group,0,2019.4.7,방탄소년단,0.63905325443787,0.653846153846154,0.49,0.938379252390667,0.86019401408887,0.47757187642419,0.592480196224881,0.416503014304566,0.101325988939394,0.020440537267457,0.0,9
8634,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2019.7.28,방탄소년단,0.63905325443787,0.653846153846154,0.34,0.7509524161184399,0.0,0.605437097331563,0.671725099608025,0.32688611572979903,0.0656602874848485,0.0145896393643102,0.0,10
8635,2,1,2,Rap/Hiphop,summer,male,K_POP,Group,1,2018.8.19,방탄소년단,0.63905325443787,0.653846153846154,0.43,0.925154052666491,0.8759171443050359,0.605437097331563,0.570275213947825,0.313549864808536,0.061251759,0.0197511850595599,0.0,2
8636,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2019.8.18,방탄소년단,0.63905325443787,0.653846153846154,0.29,0.733326518992436,0.0,0.605437097331563,0.5671348826716041,0.40216623356412107,0.0948366865454545,0.025543682039744997,0.0,10
8637,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2019.7.21,방탄소년단,0.63905325443787,0.653846153846154,0.38,0.7376893321271271,0.0,0.605437097331563,0.494544482066671,0.20623019064490097,0.0324050129393939,0.0107539158178305,0.0,10
8638,6,2,5,Rap/Hiphop,winter,male,K_POP,Group,0,2019.1.27,방탄소년단,0.63905325443787,0.653846153846154,0.41,0.80832149782256,0.854601838986357,0.533239364151093,0.494544482066671,0.47273345543141604,0.130194140242424,0.0285950750540798,0.0,5
8639,5,4,5,Rap/Hiphop,fall,male,K_POP,Group,0,2018.11.11,방탄소년단,0.63905325443787,0.653846153846154,0.52,0.810904115588167,0.838100549318702,0.532094004538088,0.550711944398822,0.268153454707524,0.0477082530606061,0.0134182269100978,0.0,5
8640,2,1,2,Rap/Hiphop,summer,male,K_POP,Group,1,2018.7.22,방탄소년단,0.63905325443787,0.653846153846154,0.32,0.75297431942407,0.8876116701126291,0.605437097331563,0.5472725219398921,0.286755945584922,0.0529973041515152,0.0166865929335756,0.0,2
8641,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2019.6.16,방탄소년단,0.63905325443787,0.653846153846154,0.39,0.802529002892143,0.0,0.605437097331563,0.559078970999074,0.303502373026921,0.0580646685151515,0.0179945130858643,0.0,10
8642,2,2,2,Rap/Hiphop,fall,male,K_POP,Group,0,2018.9.2,방탄소년단,0.63905325443787,0.653846153846154,0.59,0.9078104735808641,0.8563723489211591,0.532094004538088,0.7447709776250279,0.347353454618748,0.0728425331515152,0.0163994020362839,0.0,2
8643,6,4,6,Rap/Hiphop,winter,male,K_POP,Group,0,2019.2.3,방탄소년단,0.63905325443787,0.653846153846154,0.41,0.8305264800996159,0.833236200534425,0.533239364151093,0.529205472848806,0.304064322601135,0.0582399548181818,0.00991770626056358,0.0,6
8644,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2019.6.9,방탄소년단,0.63905325443787,0.653846153846154,0.39,0.856568086214355,0.0,0.605437097331563,0.6391357114703149,0.375001093269822,0.08340531203030299,0.0181818356205474,0.0,10
8645,2,1,2,Rap/Hiphop,summer,male,K_POP,Group,1,2018.7.29,방탄소년단,0.63905325443787,0.653846153846154,0.32,0.75297431942407,0.882959422691542,0.605437097331563,0.49007671418769705,0.267938529974862,0.0476491505454546,0.0185357646678781,0.0,2
8646,5,4,5,Rap/Hiphop,winter,male,K_POP,Group,0,2019.1.20,방탄소년단,0.63905325443787,0.653846153846154,0.5,0.818967522860986,0.8345528313462008,0.533239364151093,0.5402254271594029,0.443463229776676,0.11445432733333301,0.0227746022670243,0.0,5
8647,3,2,3,Rap/Hiphop,fall,male,K_POP,Group,0,2018.9.23,방탄소년단,0.63905325443787,0.653846153846154,0.63,0.902156209366609,0.8573920987795949,0.532094004538088,0.661738121579591,0.41881043224134995,0.10240139554545499,0.0184710013325257,0.0,3
8648,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2019.6.23,방탄소년단,0.63905325443787,0.653846153846154,0.38,0.773443008358203,0.0,0.605437097331563,0.5195737064824411,0.22969521902379897,0.0378145865454545,0.00991033418130426,0.0,10
8649,9,9,8,Rap/Hiphop,spring,male,K_POP,Group,0,2019.3.24,방탄소년단,0.63905325443787,0.653846153846154,0.33,0.774660309679745,0.777444474359193,0.47757187642419,0.5402254271594029,0.447441467341692,0.116499396151515,0.0290558750425428,0.0,8
8650,10,5,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.5.12,방탄소년단,0.63905325443787,0.653846153846154,0.39,0.828642302441455,0.8196861838700551,0.47757187642419,0.496744288426433,0.44771739131621896,0.11664230551515199,0.0217323246171152,0.0,10
8651,1,6,1,Rap/Hiphop,spring,male,K_POP,Group,1,2018.5.27,방탄소년단,0.63905325443787,0.653846153846154,1.0,1.0,0.798247807975559,0.47757187642419,1.0,0.432132975341647,0.10878462987878801,0.0283992736292579,0.0,1
8652,2,2,2,Rap/Hiphop,summer,male,K_POP,Group,1,2018.8.5,방탄소년단,0.63905325443787,0.653846153846154,0.26,0.784160091473999,0.8703941737733459,0.605437097331563,0.47848683592649105,0.35774673341079294,0.0766929938181818,0.0238036245046292,0.0,2
8653,5,3,5,Rap/Hiphop,winter,male,K_POP,Group,0,2019.1.13,방탄소년단,0.63905325443787,0.653846153846154,0.47,0.8441585889862611,0.8431743420674079,0.533239364151093,0.568710737365439,0.497621484182684,0.144916645242424,0.0400179977041331,0.0,5
8654,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2019.6.30,방탄소년단,0.63905325443787,0.653846153846154,0.35,0.76152422328824,0.0,0.605437097331563,0.554097623677632,0.17844088490549198,0.0265514263333333,0.00620235594589138,0.0,10
8655,10,3,10,Rap/Hiphop,spring,male,K_POP,Group,0,2019.4.28,방탄소년단,0.63905325443787,0.653846153846154,0.56,0.8903848035431899,0.8310105118368392,0.47757187642419,0.620179011682333,0.5831788964970419,0.206622709272727,0.043878051720458,0.0,10
8656,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2019.7.7,방탄소년단,0.63905325443787,0.653846153846154,0.32,0.763450272106425,0.0,0.605437097331563,0.45057144967106394,0.17826878377189004,0.0265169323636364,0.00550182122350091,0.0,10
8657,6,2,6,Rap/Hiphop,winter,male,K_POP,Group,0,2018.12.30,방탄소년단,0.63905325443787,0.653846153846154,0.48,0.895309539743386,0.850526438284885,0.533239364151093,0.580921238986251,0.38123194138699895,0.0859313864848485,0.0187810546681665,0.0,6
8658,5,3,4,Rap/Hiphop,fall,male,K_POP,Group,0,2018.11.4,방탄소년단,0.63905325443787,0.653846153846154,0.5,0.8578121799594091,0.842052691247694,0.532094004538088,0.5749019890001011,0.333528234923114,0.0679345190909091,0.0154325049638026,0.0,4
8659,2,2,2,Rap/Hiphop,summer,male,K_POP,Group,0,2018.8.26,방탄소년단,0.63905325443787,0.653846153846154,0.54,0.8867973198503961,0.860708247468845,0.605437097331563,0.5749019890001011,0.402457822804195,0.0949654274848485,0.0319570826800496,0.0,2
8660,7,4,5,Rap/Hiphop,fall,male,K_POP,Group,0,2018.11.18,방탄소년단,0.63905325443787,0.653846153846154,0.41,0.7628101562336859,0.831262355504587,0.532094004538088,0.494544482066671,0.42490306249177595,0.105283373545455,0.0221552234432234,0.0,5
8661,6,7,6,Rap/Hiphop,spring,male,K_POP,Group,0,2019.3.3,방탄소년단,0.63905325443787,0.653846153846154,0.31,0.778867802373867,0.784113809681695,0.47757187642419,0.683131894575419,0.49057765929222497,0.140617960818182,0.0320868619422572,0.0,6
8662,7,10,6,Rap/Hiphop,spring,male,K_POP,Group,0,2019.3.10,방탄소년단,0.63905325443787,0.653846153846154,0.32,0.787045341366646,0.0,0.47757187642419,0.7196848708658621,0.4081495322150929,0.0975050947272727,0.0238896643188832,0.0,6
8663,6,3,6,Rap/Hiphop,winter,male,K_POP,Group,0,2018.12.9,방탄소년단,0.63905325443787,0.653846153846154,0.44,0.876803516532077,0.848092312680796,0.533239364151093,0.583869298956977,0.404389960330902,0.0958218475454545,0.0260472321882842,0.0,6
