,previous_ranking,genre,season,sex,song_type,active_type,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,title_song,you_rank_g
4683,5,Dance,fall,female,K_POP,Group,207,31,45.0,13.5,8890000.0,-0.020120957,3.5,45390.0,0.8053817120000001,30.29107512,0.0,True,2
4684,10,Dance,spring,female,K_POP,Group,207,31,30.0,10.6,4530000.0,0.012953573000000001,32.2,10200.0,2.352719862,106.9987459,0.0,True,3
4685,2,Dance,fall,female,K_POP,Group,207,31,56.0,9.7,14400000.0,-0.020120957,15.4,67177.0,0.92779613,38.04939999,0.0,True,1
4686,10,Dance,spring,female,K_POP,Group,207,31,23.0,9.3,4710000.0,0.012953573000000001,7.7,9111.0,1.813088512,85.05979284,0.0,True,3
4687,2,Dance,fall,female,K_POP,Group,207,31,55.0,8.9,12600000.0,-0.020120957,16.8,71456.0,0.588353229,21.45272421,0.0,True,1
4688,2,Dance,fall,female,K_POP,Group,207,31,43.0,8.9,22200000.0,-0.020120957,14.0,34836.0,0.655910573,34.682827200000006,0.0,True,1
4689,10,Dance,spring,female,K_POP,Group,207,31,25.0,9.3,5650000.0,0.012953573000000001,6.3,10079.0,1.6998696219999998,85.40612777,0.0,True,3
4690,10,Dance,fall,female,K_POP,Group,207,31,76.0,20.5,23700000.0,-0.020120957,4.2,100088.0,0.773286487,30.99650899,0.0,True,1
4691,6,Dance,winter,female,K_POP,Group,207,31,40.0,9.2,6390000.0,0.111252801,7.7,18858.0,2.54271972,117.0431132,0.0,True,2
4692,7,Dance,winter,female,K_POP,Group,207,31,25.0,8.2,4860000.0,0.111252801,17.5,14212.0,2.396632625,106.4077652,0.0,True,3
4693,7,Dance,winter,female,K_POP,Group,207,31,30.0,9.8,5390000.0,0.111252801,14.0,16911.0,2.735286116,104.83068829999999,0.0,True,2
4694,6,Dance,winter,female,K_POP,Group,207,31,59.0,14.0,8680000.0,0.111252801,19.6,48675.0,0.7232354329999999,34.37740407,0.0,True,1
4695,6,Dance,winter,female,K_POP,Group,207,31,81.0,67.2,7340000.0,0.111252801,15.4,97626.0,1.041760415,48.91095315,0.0,True,1
4696,6,Dance,winter,female,K_POP,Group,207,31,43.0,9.8,7270000.0,0.111252801,11.9,34322.0,0.61827838,34.58385231,0.0,True,1
4697,6,Dance,winter,female,K_POP,Group,207,31,40.0,34.1,6890000.0,0.111252801,10.5,79821.0,2.446273703,100.4367742,0.0,True,1
4698,4,Dance,fall,female,K_POP,Group,207,31,49.0,8.3,8830000.0,-0.020120957,12.6,50169.0,0.6716143040000001,25.04523032,0.0,True,2
4699,10,Dance,spring,female,K_POP,Group,207,31,25.0,8.9,4810000.0,0.012953573000000001,0.0,5250.0,2.757443082,99.20461179,0.0,True,3
4700,10,Dance,spring,female,K_POP,Group,207,31,36.0,9.6,4540000.0,0.012953573000000001,0.0,6676.0,1.572493968,74.56372011,0.0,True,4
4701,10,Dance,winter,female,K_POP,Group,187,27,44.0,15.9,0.0,0.111252801,18.9,0.0,0.0,0.0,0.0,False,10
4702,9,Dance,summer,female,K_POP,Group,187,27,59.0,14.4,4730000.0,-0.093811857,10.5,0.0,0.0,0.0,0.0,False,3
4703,6,Dance,spring,female,K_POP,Group,187,27,56.0,11.4,4990000.0,0.012953573000000001,12.6,0.0,0.0,0.0,0.0,False,3
4704,8,Dance,summer,female,K_POP,Group,187,27,60.0,19.2,3920000.0,-0.093811857,15.4,0.0,0.0,0.0,0.0,False,4
4705,6,Dance,spring,female,K_POP,Group,187,27,65.0,13.3,5260000.0,0.012953573000000001,3.5,0.0,0.0,0.0,0.0,False,3
4706,8,Dance,summer,female,K_POP,Group,187,27,50.0,11.3,4970000.0,-0.093811857,16.1,0.0,0.0,0.0,0.0,False,3
4707,5,Dance,spring,female,K_POP,Group,187,27,71.0,14.8,5440000.0,0.012953573000000001,7.0,0.0,0.0,0.0,0.0,False,3
4708,8,Dance,winter,female,K_POP,Group,187,27,89.0,22.7,0.0,0.111252801,25.9,0.0,0.0,0.0,0.0,False,10
4709,8,Dance,summer,female,K_POP,Group,187,27,68.0,12.8,3310000.0,-0.093811857,8.4,0.0,0.0,0.0,0.0,False,4
4710,5,Dance,spring,female,K_POP,Group,187,27,63.0,16.4,5510000.0,0.012953573000000001,10.5,0.0,0.0,0.0,0.0,False,2
4711,10,Dance,spring,female,K_POP,Group,187,27,84.0,22.9,7330000.0,0.012953573000000001,14.0,0.0,0.0,0.0,0.0,False,2
4712,10,Dance,winter,female,K_POP,Group,187,27,46.0,11.4,0.0,0.111252801,28.7,0.0,0.0,0.0,0.0,False,10
4713,8,Dance,summer,female,K_POP,Group,187,27,63.0,17.1,3670000.0,-0.093811857,11.9,0.0,0.0,0.0,0.0,False,4
4714,10,Dance,winter,female,K_POP,Group,187,27,53.0,13.0,0.0,0.111252801,32.9,0.0,0.0,0.0,0.0,False,10
4715,10,Dance,winter,female,K_POP,Group,187,27,53.0,18.3,0.0,0.111252801,25.2,0.0,0.0,0.0,0.0,False,10
4716,7,Dance,summer,female,K_POP,Group,187,27,51.0,12.1,4730000.0,-0.093811857,3.5,0.0,0.0,0.0,0.0,False,2
4717,10,Dance,spring,female,K_POP,Group,187,27,39.0,12.4,0.0,0.012953573000000001,88.8,0.0,0.0,0.0,0.0,False,10
4718,8,Dance,summer,female,K_POP,Group,187,27,50.0,14.8,4640000.0,-0.093811857,12.6,0.0,0.0,0.0,0.0,False,3
4719,4,Dance,spring,female,K_POP,Group,187,27,56.0,20.8,7050000.0,0.012953573000000001,100.0,0.0,0.0,0.0,0.0,False,2
4720,10,Dance,winter,female,K_POP,Group,187,27,59.0,20.3,0.0,0.111252801,40.6,0.0,0.0,0.0,0.0,False,10
4721,9,Dance,summer,female,K_POP,Group,187,27,100.0,31.1,4570000.0,-0.093811857,31.5,0.0,0.0,0.0,0.0,False,4
4722,8,Dance,summer,female,K_POP,Group,187,27,55.0,12.8,4420000.0,-0.093811857,12.6,0.0,0.0,0.0,0.0,False,3
4723,8,Dance,summer,female,K_POP,Group,187,27,64.0,17.7,4290000.0,-0.093811857,11.9,0.0,0.0,0.0,0.0,False,4
4724,10,Dance,winter,female,K_POP,Group,187,27,45.0,12.8,0.0,0.111252801,21.0,0.0,0.0,0.0,0.0,False,10
4725,8,Dance,summer,female,K_POP,Group,187,27,76.0,21.2,4300000.0,-0.093811857,3.5,0.0,0.0,0.0,0.0,False,4
4726,10,Dance,winter,female,K_POP,Group,187,27,56.0,15.0,0.0,0.111252801,40.6,0.0,0.0,0.0,0.0,False,10
4727,10,Dance,winter,female,K_POP,Group,187,27,31.0,15.4,0.0,0.111252801,22.4,0.0,0.0,0.0,0.0,False,10
4728,9,Dance,summer,female,K_POP,Group,208,13,64.0,17.7,0.0,-0.093811857,11.9,0.0,0.0,0.0,0.0,False,10
4729,9,Dance,summer,female,K_POP,Group,208,13,55.0,12.8,0.0,-0.093811857,12.6,0.0,0.0,0.0,0.0,False,10
4730,10,Dance,summer,female,K_POP,Group,208,13,100.0,31.1,0.0,-0.093811857,31.5,0.0,0.0,0.0,0.0,False,10
4731,7,Dance,spring,female,K_POP,Group,208,13,56.0,11.4,0.0,0.012953573000000001,12.6,0.0,0.0,0.0,0.0,False,10
4732,10,Dance,summer,female,K_POP,Group,208,13,76.0,21.2,0.0,-0.093811857,3.5,0.0,0.0,0.0,0.0,False,10
4733,6,Dance,spring,female,K_POP,Group,208,13,71.0,14.8,0.0,0.012953573000000001,7.0,0.0,0.0,0.0,0.0,False,10
4734,10,Dance,spring,female,K_POP,Group,208,13,84.0,22.9,0.0,0.012953573000000001,14.0,0.0,0.0,0.0,0.0,False,10
4735,8,Dance,summer,female,K_POP,Group,208,13,51.0,12.1,0.0,-0.093811857,3.5,0.0,0.0,0.0,0.0,False,10
4736,10,Dance,summer,female,K_POP,Group,208,13,60.0,19.2,0.0,-0.093811857,15.4,0.0,0.0,0.0,0.0,False,10
4737,5,Dance,spring,female,K_POP,Group,208,13,56.0,20.8,0.0,0.012953573000000001,100.0,0.0,0.0,0.0,0.0,False,10
4738,7,Dance,spring,female,K_POP,Group,208,13,65.0,13.3,0.0,0.012953573000000001,3.5,0.0,0.0,0.0,0.0,False,10
4739,5,Dance,spring,female,K_POP,Group,208,13,63.0,16.4,0.0,0.012953573000000001,10.5,0.0,0.0,0.0,0.0,False,10
4740,9,Dance,summer,female,K_POP,Group,208,13,50.0,11.3,0.0,-0.093811857,16.1,0.0,0.0,0.0,0.0,False,10
4741,7,Dance,fall,female,K_POP,Group,208,53,56.0,10.9,5000000.0,-0.020120957,17.5,0.0,0.0,0.0,0.0,False,3
4742,10,Dance,spring,female,K_POP,Group,208,53,51.0,14.9,0.0,0.012953573000000001,9.8,0.0,0.0,0.0,0.0,False,10
4743,10,Dance,winter,female,K_POP,Group,208,53,46.0,11.4,4280000.0,0.111252801,28.7,0.0,0.0,0.0,0.0,False,2
4744,10,Dance,spring,female,K_POP,Group,208,53,53.0,16.0,0.0,0.012953573000000001,14.7,0.0,0.0,0.0,0.0,False,10
4745,1,Dance,spring,female,K_POP,Group,208,53,63.0,16.4,40700000.0,0.012953573000000001,10.5,0.0,0.0,0.0,0.0,True,1
4746,10,Dance,summer,female,K_POP,Group,208,53,69.0,10.3,0.0,-0.093811857,11.9,0.0,0.0,0.0,0.0,False,10
4747,2,Dance,summer,female,K_POP,Group,208,53,59.0,14.4,12100000.0,-0.093811857,10.5,0.0,0.0,0.0,0.0,True,1
4748,10,Dance,spring,female,K_POP,Group,208,53,75.0,62.3,0.0,0.012953573000000001,16.1,0.0,0.0,0.0,0.0,False,10
4749,1,Dance,spring,female,K_POP,Group,208,53,56.0,20.8,5010000.0,0.012953573000000001,100.0,0.0,0.0,0.0,0.0,True,3
4750,10,Dance,winter,female,K_POP,Group,208,53,31.0,15.4,6130000.0,0.111252801,22.4,0.0,0.0,0.0,0.0,False,2
4751,6,Dance,fall,female,K_POP,Group,208,53,70.0,10.4,4980000.0,-0.020120957,30.1,0.0,0.0,0.0,0.0,False,3
4752,10,Dance,spring,female,K_POP,Group,208,53,63.0,10.3,0.0,0.012953573000000001,16.1,0.0,0.0,0.0,0.0,False,10
4753,10,Dance,summer,female,K_POP,Group,208,53,54.0,10.5,0.0,-0.093811857,26.6,0.0,0.0,0.0,0.0,False,10
4754,10,Dance,spring,female,K_POP,Group,208,53,39.0,12.4,4230000.0,0.012953573000000001,88.8,0.0,0.0,0.0,0.0,False,3
4755,3,Dance,summer,female,K_POP,Group,208,53,60.0,19.2,8270000.0,-0.093811857,15.4,0.0,0.0,0.0,0.0,False,2
4756,10,Dance,winter,female,K_POP,Group,208,53,53.0,18.3,5870000.0,0.111252801,25.2,0.0,0.0,0.0,0.0,False,3
4757,10,Dance,winter,female,K_POP,Group,208,53,56.0,15.0,5040000.0,0.111252801,40.6,0.0,0.0,0.0,0.0,False,4
4758,8,Dance,fall,female,K_POP,Group,208,53,48.0,15.2,5140000.0,-0.020120957,33.6,0.0,0.0,0.0,0.0,False,4
4759,10,Dance,spring,female,K_POP,Group,208,53,94.0,24.9,4420000.0,0.012953573000000001,42.0,0.0,0.0,0.0,0.0,False,3
4760,10,Dance,winter,female,K_POP,Group,208,53,53.0,13.0,5090000.0,0.111252801,32.9,0.0,0.0,0.0,0.0,False,2
4761,9,Dance,winter,female,K_POP,Group,208,53,89.0,22.7,5170000.0,0.111252801,25.9,0.0,0.0,0.0,0.0,False,3
4762,10,Dance,spring,female,K_POP,Group,208,53,68.0,17.8,0.0,0.012953573000000001,9.1,0.0,0.0,0.0,0.0,False,10
4763,10,Dance,summer,female,K_POP,Group,208,53,46.0,8.7,0.0,-0.093811857,3.5,0.0,0.0,0.0,0.0,False,10
4764,10,Dance,spring,female,K_POP,Group,208,53,60.0,10.6,0.0,0.012953573000000001,20.3,0.0,0.0,0.0,0.0,False,10
4765,10,Dance,spring,female,K_POP,Group,208,53,91.0,26.2,0.0,0.012953573000000001,29.4,0.0,0.0,0.0,0.0,False,10
4766,4,Dance,summer,female,K_POP,Group,208,53,60.0,13.3,5630000.0,-0.093811857,27.3,0.0,0.0,0.0,0.0,False,3
4767,10,Dance,spring,female,K_POP,Group,208,53,47.0,11.5,0.0,0.012953573000000001,10.5,0.0,0.0,0.0,0.0,False,10
4768,1,Dance,spring,female,K_POP,Group,208,53,65.0,13.3,22900000.0,0.012953573000000001,3.5,0.0,0.0,0.0,0.0,True,1
4769,4,Dance,summer,female,K_POP,Group,208,53,53.0,13.3,6390000.0,-0.093811857,25.2,0.0,0.0,0.0,0.0,False,2
4770,10,Dance,spring,female,K_POP,Group,208,53,70.0,11.2,3750000.0,0.012953573000000001,30.1,0.0,0.0,0.0,0.0,False,3
4771,10,Dance,winter,female,K_POP,Group,208,53,45.0,12.8,4580000.0,0.111252801,21.0,0.0,0.0,0.0,0.0,False,4
4772,1,Dance,spring,female,K_POP,Group,208,53,56.0,11.4,20800000.0,0.012953573000000001,12.6,0.0,0.0,0.0,0.0,True,1
4773,10,Dance,summer,female,K_POP,Group,208,53,62.0,9.0,0.0,-0.093811857,4.2,0.0,0.0,0.0,0.0,False,10
4774,3,Dance,summer,female,K_POP,Group,208,53,63.0,17.1,7480000.0,-0.093811857,11.9,0.0,0.0,0.0,0.0,False,2
4775,2,Dance,summer,female,K_POP,Group,208,53,55.0,12.8,15200000.0,-0.093811857,12.6,0.0,0.0,0.0,0.0,True,1
4776,2,Dance,summer,female,K_POP,Group,208,53,50.0,14.8,12400000.0,-0.093811857,12.6,0.0,0.0,0.0,0.0,True,1
4777,2,Dance,summer,female,K_POP,Group,208,53,50.0,11.3,13800000.0,-0.093811857,16.1,0.0,0.0,0.0,0.0,True,1
4778,1,Dance,spring,female,K_POP,Group,208,53,71.0,14.8,33500000.0,0.012953573000000001,7.0,0.0,0.0,0.0,0.0,True,1
4779,10,Dance,spring,female,K_POP,Group,208,53,84.0,22.9,41100000.0,0.012953573000000001,14.0,0.0,0.0,0.0,0.0,True,1
4780,10,Dance,spring,female,K_POP,Group,208,53,48.0,12.8,0.0,0.012953573000000001,21.7,0.0,0.0,0.0,0.0,False,10
4781,10,Dance,spring,female,K_POP,Group,208,53,71.0,15.2,4440000.0,0.012953573000000001,39.2,0.0,0.0,0.0,0.0,False,3
4782,3,Dance,summer,female,K_POP,Group,208,53,64.0,17.7,9530000.0,-0.093811857,11.9,0.0,0.0,0.0,0.0,False,2
4783,6,Dance,fall,female,K_POP,Group,208,53,46.0,10.5,5660000.0,-0.020120957,18.2,0.0,0.0,0.0,0.0,False,2
4784,8,Dance,fall,female,K_POP,Group,208,53,60.0,10.8,4440000.0,-0.020120957,8.4,0.0,0.0,0.0,0.0,False,3
4785,10,Dance,winter,female,K_POP,Group,208,53,44.0,15.9,4550000.0,0.111252801,18.9,0.0,0.0,0.0,0.0,False,4
4786,7,Dance,fall,female,K_POP,Group,208,53,64.0,10.8,4920000.0,-0.020120957,34.3,0.0,0.0,0.0,0.0,False,3
4787,2,Dance,summer,female,K_POP,Group,208,53,100.0,31.1,10300000.0,-0.093811857,31.5,0.0,0.0,0.0,0.0,False,2
4788,3,Dance,summer,female,K_POP,Group,208,53,68.0,12.8,6570000.0,-0.093811857,8.4,0.0,0.0,0.0,0.0,False,2
4789,6,Dance,fall,female,K_POP,Group,208,53,52.0,10.7,5340000.0,-0.020120957,4.9,0.0,0.0,0.0,0.0,False,3
4790,10,Dance,winter,female,K_POP,Group,208,53,59.0,20.3,4910000.0,0.111252801,40.6,0.0,0.0,0.0,0.0,False,3
4791,7,Dance,fall,female,K_POP,Group,208,53,63.0,11.8,4970000.0,-0.020120957,7.7,0.0,0.0,0.0,0.0,False,3
4792,3,Dance,summer,female,K_POP,Group,208,53,76.0,21.2,9470000.0,-0.093811857,3.5,0.0,0.0,0.0,0.0,False,2
4793,1,Dance,summer,female,K_POP,Group,208,53,51.0,12.1,18200000.0,-0.093811857,3.5,0.0,0.0,0.0,0.0,True,1
4794,10,Dance,winter,female,K_POP,Group,238,65,35.0,16.2,0.0,0.111252801,4.2,23569.0,2.584714237,126.845722,0.0,False,10
4795,10,Dance,fall,female,K_POP,Group,238,65,39.0,8.9,0.0,-0.020120957,8.4,61210.0,0.61718917,22.64663342,0.0,False,10
4796,7,Dance,summer,female,K_POP,Group,238,65,54.0,9.7,4570000.0,-0.093811857,14.0,0.0,0.0,0.0,0.0,False,3
4797,10,Dance,fall,female,K_POP,Group,238,65,47.0,8.7,0.0,-0.020120957,12.6,52657.0,0.56958063,23.8439437,0.0,False,10
4798,7,Dance,summer,female,K_POP,Group,238,65,46.0,8.7,4370000.0,-0.093811857,3.5,0.0,0.0,0.0,0.0,False,3
4799,4,Dance,spring,female,K_POP,Group,238,65,70.0,11.2,6250000.0,0.012953573000000001,30.1,0.0,0.0,0.0,0.0,True,2
4800,9,Dance,summer,female,K_POP,Group,238,65,49.0,9.2,5060000.0,-0.093811857,34.3,50486.0,0.8383432670000001,29.67433273,0.0,False,3
4801,10,Dance,fall,female,K_POP,Group,238,65,55.0,8.9,0.0,-0.020120957,16.8,71456.0,0.588353229,21.45272421,0.0,False,10
4802,10,Dance,winter,female,K_POP,Group,238,65,33.0,11.9,0.0,0.111252801,3.5,27285.0,2.081829368,101.00676779999999,0.0,False,10
4803,3,Dance,spring,female,K_POP,Group,238,65,71.0,15.2,6770000.0,0.012953573000000001,39.2,0.0,0.0,0.0,0.0,True,2
4804,10,Dance,summer,female,K_POP,Group,238,65,63.0,11.3,3580000.0,-0.093811857,4.9,76621.0,1.022614748,40.36707829,0.0,False,3
4805,10,Dance,winter,female,K_POP,Group,238,65,40.0,9.2,0.0,0.111252801,7.7,18858.0,2.54271972,117.0431132,0.0,False,10
4806,4,Dance,spring,female,K_POP,Group,238,65,60.0,10.6,6520000.0,0.012953573000000001,20.3,0.0,0.0,0.0,0.0,True,2
4807,10,Dance,summer,female,K_POP,Group,238,65,56.0,9.8,3740000.0,-0.093811857,19.6,35745.0,1.080199875,42.53269831,0.0,False,3
4808,6,Dance,spring,female,K_POP,Group,238,65,68.0,17.8,5090000.0,0.012953573000000001,9.1,0.0,0.0,0.0,0.0,False,2
4809,1,Dance,winter,female,K_POP,Group,238,65,60.0,19.3,24800000.0,0.111252801,17.5,0.0,0.0,0.0,0.0,True,1
4810,9,Dance,summer,female,K_POP,Group,238,65,57.0,10.1,4800000.0,-0.093811857,35.0,57999.0,0.7933116579999999,31.6702663,0.0,False,3
4811,10,Dance,fall,female,K_POP,Group,238,65,57.0,13.7,3570000.0,-0.020120957,7.7,74129.0,0.7452300620000001,36.24283185,0.0,False,4
4812,10,Dance,summer,female,K_POP,Group,238,65,80.0,100.0,5480000.0,-0.093811857,18.2,97960.0,0.9507175640000001,59.71672616,0.0,False,3
4813,10,Dance,fall,female,K_POP,Group,238,65,34.0,10.6,3570000.0,-0.020120957,11.2,54078.0,0.918217306,35.28978529999999,0.0,False,4
4814,1,Dance,fall,female,K_POP,Group,238,65,58.0,18.8,39200000.0,-0.020120957,9.8,0.0,0.0,0.0,0.0,True,1
4815,1,Dance,winter,female,K_POP,Group,238,65,67.0,27.2,22100000.0,0.111252801,4.2,0.0,0.0,0.0,0.0,True,1
4816,10,Dance,fall,female,K_POP,Group,238,65,56.0,9.7,3340000.0,-0.020120957,15.4,67177.0,0.92779613,38.04939999,0.0,False,4
4817,5,Dance,spring,female,K_POP,Group,238,65,51.0,14.9,5980000.0,0.012953573000000001,9.8,0.0,0.0,0.0,0.0,True,2
4818,10,Dance,fall,female,K_POP,Group,238,65,76.0,20.5,3680000.0,-0.020120957,4.2,100088.0,0.773286487,30.99650899,0.0,False,5
4819,7,Dance,summer,female,K_POP,Group,238,65,62.0,9.0,4440000.0,-0.093811857,4.2,0.0,0.0,0.0,0.0,False,3
4820,8,Dance,summer,female,K_POP,Group,238,65,53.0,22.8,4820000.0,-0.093811857,17.5,37847.0,0.88484301,36.81114503,0.0,False,3
4821,5,Dance,spring,female,K_POP,Group,238,65,47.0,11.5,6870000.0,0.012953573000000001,10.5,0.0,0.0,0.0,0.0,False,2
4822,10,Dance,winter,female,K_POP,Group,238,65,32.0,11.4,0.0,0.111252801,14.7,20790.0,1.9465806280000002,89.82577169,0.0,False,10
4823,10,Dance,summer,female,K_POP,Group,238,65,57.0,29.0,5190000.0,-0.093811857,3.5,47260.0,0.85832127,38.43041289999999,0.0,False,2
4824,6,Dance,spring,female,K_POP,Group,238,65,63.0,10.3,5100000.0,0.012953573000000001,16.1,0.0,0.0,0.0,0.0,False,2
4825,6,Dance,summer,female,K_POP,Group,238,65,69.0,10.3,4710000.0,-0.093811857,11.9,0.0,0.0,0.0,0.0,False,2
4826,5,Dance,spring,female,K_POP,Group,238,65,53.0,16.0,5120000.0,0.012953573000000001,14.7,0.0,0.0,0.0,0.0,False,2
4827,3,Dance,spring,female,K_POP,Group,238,65,94.0,24.9,7200000.0,0.012953573000000001,42.0,0.0,0.0,0.0,0.0,True,1
4828,2,Dance,winter,female,K_POP,Group,238,65,46.0,11.4,9550000.0,0.111252801,28.7,0.0,0.0,0.0,0.0,True,1
4829,2,Dance,spring,female,K_POP,Group,238,65,39.0,12.4,9050000.0,0.012953573000000001,88.8,0.0,0.0,0.0,0.0,True,1
4830,10,Dance,winter,female,K_POP,Group,238,65,43.0,9.8,0.0,0.111252801,11.9,34322.0,0.61827838,34.58385231,0.0,False,10
4831,10,Dance,winter,female,K_POP,Group,238,65,63.0,19.6,0.0,0.111252801,15.4,64137.0,0.683935627,31.63229833,0.0,False,10
4832,2,Dance,winter,female,K_POP,Group,238,65,59.0,20.3,11900000.0,0.111252801,40.6,0.0,0.0,0.0,0.0,True,1
4833,10,Dance,winter,female,K_POP,Group,238,65,40.0,34.1,0.0,0.111252801,10.5,79821.0,2.446273703,100.4367742,0.0,False,10
4834,6,Dance,summer,female,K_POP,Group,238,65,54.0,10.5,5410000.0,-0.093811857,26.6,0.0,0.0,0.0,0.0,False,2
4835,2,Dance,winter,female,K_POP,Group,238,65,31.0,15.4,1300000.0,0.111252801,22.4,0.0,0.0,0.0,0.0,True,1
4836,1,Dance,winter,female,K_POP,Group,238,65,53.0,18.3,19100000.0,0.111252801,25.2,0.0,0.0,0.0,0.0,True,1
4837,10,Dance,fall,female,K_POP,Group,238,65,34.0,12.2,3810000.0,-0.020120957,25.9,45684.0,0.830379622,34.33144098,0.0,False,4
4838,1,Dance,winter,female,K_POP,Group,238,65,55.0,20.4,34200000.0,0.111252801,9.8,0.0,0.0,0.0,0.0,True,1
4839,10,Dance,winter,female,K_POP,Group,238,65,30.0,9.8,0.0,0.111252801,14.0,16911.0,2.735286116,104.83068829999999,0.0,False,10
4840,2,Dance,winter,female,K_POP,Group,238,65,53.0,13.0,10800000.0,0.111252801,32.9,0.0,0.0,0.0,0.0,True,1
4841,1,Dance,fall,female,K_POP,Group,238,65,59.0,21.5,63700000.0,-0.020120957,14.0,0.0,0.0,0.0,0.0,True,1
4842,2,Dance,winter,female,K_POP,Group,238,65,44.0,15.9,13200000.0,0.111252801,18.9,0.0,0.0,0.0,0.0,True,1
4843,1,Dance,fall,female,K_POP,Group,238,65,52.0,17.0,4800000.0,-0.020120957,4.2,0.0,0.0,0.0,0.0,True,1
4844,10,Dance,summer,female,K_POP,Group,238,65,55.0,9.5,4220000.0,-0.093811857,14.0,43893.0,1.028842275,39.57049213,0.0,False,3
4845,1,Dance,winter,female,K_POP,Group,238,65,64.0,26.8,300000.0,0.111252801,13.3,0.0,0.0,0.0,0.0,True,1
4846,10,Dance,winter,female,K_POP,Group,238,65,81.0,67.2,0.0,0.111252801,15.4,97626.0,1.041760415,48.91095315,0.0,False,10
4847,5,Dance,spring,female,K_POP,Group,238,65,75.0,62.3,5160000.0,0.012953573000000001,16.1,0.0,0.0,0.0,0.0,False,2
4848,1,Dance,winter,female,K_POP,Group,238,65,56.0,15.0,16200000.0,0.111252801,40.6,0.0,0.0,0.0,0.0,True,1
4849,10,Dance,fall,female,K_POP,Group,238,65,45.0,13.5,0.0,-0.020120957,3.5,45390.0,0.8053817120000001,30.29107512,0.0,False,10
4850,6,Dance,spring,female,K_POP,Group,238,65,91.0,26.2,5800000.0,0.012953573000000001,29.4,0.0,0.0,0.0,0.0,False,2
4851,10,Dance,fall,female,K_POP,Group,238,65,49.0,8.3,0.0,-0.020120957,12.6,50169.0,0.6716143040000001,25.04523032,0.0,False,10
4852,10,Dance,fall,female,K_POP,Group,238,65,97.0,35.3,67300000.0,-0.020120957,4.2,0.0,0.0,0.0,0.0,True,1
4853,2,Dance,winter,female,K_POP,Group,238,65,45.0,12.8,12900000.0,0.111252801,21.0,0.0,0.0,0.0,0.0,True,1
4854,1,Dance,winter,female,K_POP,Group,238,65,89.0,22.7,19600000.0,0.111252801,25.9,0.0,0.0,0.0,0.0,True,1
4855,10,Dance,fall,female,K_POP,Group,238,65,54.0,10.5,3650000.0,-0.020120957,9.1,61384.0,0.990561673,33.21128898,0.0,False,3
4856,5,Dance,spring,female,K_POP,Group,238,65,48.0,12.8,6580000.0,0.012953573000000001,21.7,0.0,0.0,0.0,0.0,True,2
4857,10,Dance,fall,female,K_POP,Group,238,65,43.0,8.9,3610000.0,-0.020120957,14.0,34836.0,0.655910573,34.682827200000006,0.0,False,3
4858,10,Dance,fall,female,K_POP,Group,238,65,37.0,7.6,3690000.0,-0.020120957,17.5,38748.0,0.843876098,31.53097555,0.0,False,4
4859,3,R&B/Soul,winter,female,K_POP,Group,210,4,60.0,19.3,0.0,0.032662062,17.5,0.0,0.0,0.0,0.0,False,10
4860,10,R&B/Soul,winter,female,K_POP,Group,210,4,64.0,26.8,0.0,0.032662062,13.3,0.0,0.0,0.0,0.0,False,10
4861,6,R&B/Soul,winter,female,K_POP,Group,210,4,67.0,27.2,0.0,0.032662062,4.2,0.0,0.0,0.0,0.0,False,10
4862,10,R&B/Soul,winter,female,K_POP,Group,210,4,89.0,22.7,0.0,0.032662062,25.9,0.0,0.0,0.0,0.0,False,10
4863,10,R&B/Soul,spring,female,POP,Solo,191,4,49.0,68.0,0.0,0.023043942,0.0,0.0,0.0,0.0,0.0,True,10
4864,10,R&B/Soul,winter,female,POP,Solo,191,4,55.0,100.0,0.0,0.032662062,0.0,0.0,0.0,0.0,0.0,True,10
4865,10,R&B/Soul,winter,female,POP,Solo,191,4,41.0,68.8,0.0,0.032662062,0.0,0.0,0.0,0.0,0.0,True,10
4866,10,R&B/Soul,winter,female,POP,Solo,191,4,35.0,91.9,0.0,0.032662062,0.0,0.0,0.0,0.0,0.0,True,10
4867,2,Drama,spring,male,OST,Solo,214,7,42.0,48.8,3320000.0,0.054730459,78.4,0.0,0.0,0.0,16.548,True,5
4868,7,Drama,spring,male,OST,Solo,214,7,41.0,27.4,0.0,0.054730459,96.1,0.0,0.0,0.0,0.0,True,10
4869,10,Drama,spring,male,OST,Solo,214,7,44.0,100.0,14400000.0,0.054730459,83.6,0.0,0.0,0.0,13.798,True,1
4870,5,Drama,spring,male,OST,Solo,214,7,45.0,29.4,1790000.0,0.054730459,85.2,0.0,0.0,0.0,0.0,True,10
4871,4,Drama,spring,male,OST,Solo,214,7,44.0,41.0,2300000.0,0.054730459,78.5,0.0,0.0,0.0,0.0,True,8
4872,4,Drama,spring,male,OST,Solo,214,7,40.0,59.9,4750000.0,0.054730459,94.8,0.0,0.0,0.0,14.197000000000001,True,3
4873,9,Drama,spring,male,OST,Solo,214,7,41.0,28.0,0.0,0.054730459,100.0,0.0,0.0,0.0,0.0,True,10
4874,5,Ballad,spring,male,K_POP,Group,213,34,0.0,7.5,0.0,0.086640371,0.0,0.0,0.0,0.0,0.0,True,10
