rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
10,3,10,댄스,spring,female,K_POP,Group,0.5088757396449705,0.125,0.13,0.02,0.047975077881619935,0.5519303086234274,0.02,0,0,0,0
3,1,10,댄스,winter,female,K_POP,Group,0.5088757396449705,0.125,1,0.094,0.21703011422637591,0.6968535468484371,0.017,0,0,0,0
5,1,4,댄스,spring,female,K_POP,Group,0.5088757396449705,0.125,0.3,0.017,0.09615784008307372,0.5519303086234274,0.015,0,0,0,0
10,3,9,댄스,spring,female,K_POP,Group,0.5088757396449705,0.125,0.23,0.018000000000000002,0.04299065420560748,0.5519303086234274,0.018000000000000002,0,0,0,0
10,5,10,댄스,spring,female,K_POP,Group,0.5088757396449705,0.125,0.1,0.008,0.03136033229491173,0.5519303086234274,0.013999999999999999,0,0,0,0
10,3,10,댄스,spring,female,K_POP,Group,0.5088757396449705,0.125,0.2,0.015,0.04039460020768432,0.5519303086234274,0.013000000000000001,0,0,0,0
2,1,3,댄스,spring,female,K_POP,Group,0.5088757396449705,0.125,0.21,0.040999999999999995,0.1474558670820353,0.5519303086234274,0.013000000000000001,0,0,0,0
10,4,10,댄스,spring,female,K_POP,Group,0.5088757396449705,0.125,0.26,0.016,0.03852544132917965,0.5519303086234274,0.016,0,0,0,0
8,2,6,댄스,spring,female,K_POP,Group,0.5088757396449705,0.125,0.3,0.02,0.058566978193146414,0.5519303086234274,0.013999999999999999,0,0,0,0
4,1,3,댄스,spring,female,K_POP,Group,0.5088757396449705,0.125,0.37,0.021,0.1526479750778816,0.5519303086234274,0.013000000000000001,0,0,0,0
10,3,10,랩/힙합,fall,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.44,0.067,0.05077881619937695,0.5320940050772667,0.018000000000000002,0,0,0,0
4,1,7,랩/힙합,summer,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.56,0.021,0.15680166147455868,0.6054370972069156,0.015,0,0,0,0
9,3,8,랩/힙합,summer,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.1,0.016,0.06043613707165109,0.6054370972069156,0.013999999999999999,0,0,0,0
7,1,10,랩/힙합,summer,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.52,0.032,0.012461059190031152,0.6054370972069156,0.021,0,0,0,0
7,2,6,랩/힙합,summer,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.18,0.013000000000000001,0.07279335410176532,0.6054370972069156,0.027999999999999997,0,0,0,0
7,2,7,랩/힙합,summer,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.31,0.012,0.061889927310488056,0.6054370972069156,0.018000000000000002,0,0,0,0
10,3,10,랩/힙합,fall,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.44,0.065,0.06012461059190031,0.5320940050772667,0.019,0,0,0,0
10,3,10,랩/힙합,fall,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.5,0.07400000000000001,0.052751817237798544,0.5320940050772667,0.013999999999999999,0,0,0,0
8,2,7,랩/힙합,summer,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.27,0.011000000000000001,0.05430944963655244,0.6054370972069156,0.017,0,0,0,0
10,3,10,랩/힙합,fall,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.41,0.073,0.04537902388369678,0.5320940050772667,0.013999999999999999,0,0,0,0
4,1,4,랩/힙합,summer,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.46,0.016,0.1277258566978193,0.6054370972069156,0.017,0,0,0,0
6,2,5,랩/힙합,summer,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.35,0.013000000000000001,0.09325025960539979,0.6054370972069156,0.015,0,0,0,0
5,2,4,랩/힙합,summer,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.47,0.015,0.1111111111111111,0.6054370972069156,0.018000000000000002,0,0,0,0
10,3,10,랩/힙합,fall,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.35,0.034,0.04153686396677051,0.5320940050772667,0.015,0,0,0,0
10,3,9,랩/힙합,summer,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.19,0.027999999999999997,0.05046728971962617,0.6054370972069156,0.013999999999999999,0,0,0,0
10,3,10,랩/힙합,fall,female,K_POP,Group,0.5355029585798816,0.14423076923076922,0.59,0.065,0.05109034267912772,0.5320940050772667,0.012,0,0,0,0
10,10,10,전체,fall,female,K_POP,Group,0.6834319526627219,0,0.41,0.071,0,0.5216637727987733,0.025,0,0,0,0
10,10,10,댄스,winter,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.26,0.022000000000000002,0,0.6968535468484371,0.027999999999999997,0,0,0,0
1,10,2,댄스,summer,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.88,0.652,0,0.39452528860234637,0.046,0,0,0,0
8,10,7,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.37,0.078,0,0.5031682970704731,1,0,0,0,0
1,10,1,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.66,0.244,0,0.5031682970704731,0.091,0,0,0,0
10,10,10,댄스,spring,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.53,0.039,0,0.5519303086234274,0.027000000000000003,0,0,0,0
10,10,8,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.43,0.046,0,0.5031682970704731,0.044000000000000004,0,0,0,0
10,10,10,댄스,winter,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.22,0.019,0,0.6968535468484371,0.028999999999999998,0,0,0,0
10,10,10,댄스,winter,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.14,0.013999999999999999,0,0.6968535468484371,0.032,0,0,0,0
3,10,2,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.46,0.087,0,0.5031682970704731,0.129,0,0,0,0
1,10,1,댄스,summer,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.62,0.318,0,0.39452528860234637,0.02,0,0,0,0
10,10,10,댄스,winter,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.21,0.015,0,0.6968535468484371,0.019,0,0,0,0
6,10,5,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.28,0.09699999999999999,0,0.5031682970704731,0.025,0,0,0,0
2,10,1,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.53,0.27399999999999997,0,0.5031682970704731,0.036000000000000004,0,0,0,0
10,10,10,댄스,winter,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.17,0.018000000000000002,0,0.6968535468484371,0.027999999999999997,0,0,0,0
5,10,5,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.27,0.055999999999999994,0,0.5031682970704731,0.021,0,0,0,0
2,10,10,댄스,summer,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.8,1,0,0.39452528860234637,0.031,0,0,0,0
10,10,10,댄스,winter,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.17,0.02,0,0.6968535468484371,0.018000000000000002,0,0,0,0
3,10,3,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.35,0.085,0,0.5031682970704731,0.034,0,0,0,0
2,10,2,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.25,0.145,0,0.5031682970704731,0.027000000000000003,0,0,0,0
7,10,6,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.75,0.187,0,0.5031682970704731,0.026000000000000002,0,0,0,0
10,10,10,댄스,winter,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.25,0.073,0,0.6968535468484371,0.019,0,0,0,0
10,10,10,댄스,spring,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.21,0.040999999999999995,0,0.5519303086234274,0.027000000000000003,0,0,0,0
2,10,2,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.58,0.111,0,0.5031682970704731,0.03,0,0,0,0
10,10,10,댄스,winter,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.23,0.027000000000000003,0,0.6968535468484371,0.034,0,0,0,0
10,10,10,댄스,winter,female,K_POP,Group,0.5325443786982249,0.2403846153846154,1,0.094,0,0.6968535468484371,0.025,0,0,0,0
5,10,3,댄스,fall,female,K_POP,Group,0.5325443786982249,0.2403846153846154,0.21,0.08800000000000001,0,0.5031682970704731,0.036000000000000004,0,0,0,0
6,9,4,드라마,fall,male,OST,Solo,0.6242603550295858,0.038461538461538464,0.41,0.07200000000000001,0.016303219106957426,0.3744206038750878,0.271,0,0,0,0
8,7,7,드라마,fall,male,OST,Solo,0.6242603550295858,0.038461538461538464,0.62,0.053,0.023779854620976117,0.3744206038750878,0.306,0,0,0,0
9,9,8,드라마,fall,male,OST,Solo,0.6242603550295858,0.038461538461538464,0.46,0.055,0.018172377985462097,0.3744206038750878,0.34700000000000003,0,0,0,0
4,8,10,드라마,fall,male,OST,Solo,0.6242603550295858,0.038461538461538464,1,0.08,0.01973001038421599,0.3744206038750878,0.27399999999999997,0,0,0,0
7,7,6,드라마,fall,male,OST,Solo,0.6242603550295858,0.038461538461538464,0.44,0.075,0.020041536863966772,0.3744206038750878,0.316,0,0,0,0
10,10,10,인디,spring,male,K_POP,Solo,0.5355029585798816,0,0.37,0.09699999999999999,0,0.5135498131391225,0.26,0,0,0,0
4,10,3,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.3,0.061,0,0.5135498131391225,0.5660000000000001,0,0,0,0
10,10,10,인디,summer,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.47,0.034,0,0.5017415314320612,0.313,0,0,0,0
8,10,7,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.29,0.07,0,0.5135498131391225,0.26,0,0,0,0
1,10,2,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.5,0.066,0,0.5135498131391225,0.414,0,0,0,0
2,10,10,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.37,0.09699999999999999,0,0.5135498131391225,0.23600000000000002,0,0,0,0
9,10,8,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.46,0.069,0,0.5135498131391225,0.332,0,0,0,0
3,10,3,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.24,0.055999999999999994,0,0.5135498131391225,0.37799999999999995,0,0,0,0
10,10,10,인디,summer,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.17,0.033,0,0.5017415314320612,0.325,0,0,0,0
10,10,9,인디,summer,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.25,0.045,0,0.5017415314320612,0.363,0,0,0,0
6,10,4,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.32,0.044000000000000004,0,0.5135498131391225,0.255,0,0,0,0
9,10,9,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.49,0.052000000000000005,0,0.5135498131391225,0.27,0,0,0,0
7,10,6,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.24,0.053,0,0.5135498131391225,0.396,0,0,0,0
10,10,10,인디,summer,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.23,0.053,0,0.5017415314320612,0.253,0,0,0,0
2,10,1,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.33,0.063,0,0.5135498131391225,0.29100000000000004,0,0,0,0
7,10,7,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.18,0.07400000000000001,0,0.5135498131391225,0.314,0,0,0,0
10,10,10,인디,summer,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.26,0.040999999999999995,0,0.5017415314320612,0.41,0,0,0,0
10,10,10,인디,summer,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.27,0.049,0,0.5017415314320612,0.294,0,0,0,0
6,10,6,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.24,0.04,0,0.5135498131391225,0.32799999999999996,0,0,0,0
10,10,10,인디,summer,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.35,0.04,0,0.5017415314320612,0.26899999999999996,0,0,0,0
3,10,2,인디,spring,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.54,0.06,0,0.5135498131391225,0.26899999999999996,0,0,0,0
10,10,10,인디,summer,male,K_POP,Solo,0.606508875739645,0.19230769230769232,0.4,0.059000000000000004,0,0.5017415314320612,0.298,0,0,0,0
4,10,3,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.25,0.067,0,0.3744206038750878,0.043,0,0,0,0
10,10,10,드라마,spring,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.32,0.064,0,0.613522263450423,0.049,0,0,0,0
2,10,2,드라마,summer,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.38,0.33799999999999997,0,0.4062052521737344,0.24600000000000002,0,0,0,0
2,10,2,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.53,0.113,0,0.3744206038750878,0.051,0,0,0,0
10,10,10,드라마,spring,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.24,0.059000000000000004,0,0.613522263450423,0.13,0,0,0,0
3,10,2,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.27,0.078,0,0.3744206038750878,0.062,0,0,0,0
10,10,10,드라마,spring,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.31,0.053,0,0.613522263450423,0.08800000000000001,0,0,0,0
6,10,5,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.35,0.038,0,0.3744206038750878,0.733,0,0,0,0
10,10,10,드라마,spring,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.32,0.05,0,0.613522263450423,0.272,0,0,0,0
8,10,7,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.42,0.039,0,0.6469448594456976,0.213,0,0,0,0
10,10,10,드라마,spring,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.27,0.052000000000000005,0,0.613522263450423,0.07,0,0,0,0
8,10,8,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.13,0.065,0,0.6469448594456976,0.12,0,0,0,0
4,10,4,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.3,0.051,0,0.3744206038750878,0.048,0,0,0,0
8,10,8,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.26,0.087,0,0.6469448594456976,0.281,0,0,0,0
3,10,3,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.25,0.08800000000000001,0,0.3744206038750878,0.153,0,0,0,0
3,10,3,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.42,0.083,0,0.3744206038750878,0.057999999999999996,0,0,0,0
8,10,8,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.15,0.038,0,0.6469448594456976,0.11599999999999999,0,0,0,0
2,10,2,드라마,summer,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.36,0.07,0,0.4062052521737344,0.107,0,0,0,0
10,10,10,드라마,spring,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.25,0.057999999999999996,0,0.613522263450423,0.151,0,0,0,0
6,10,6,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.27,0.042,0,0.3744206038750878,0.083,0,0,0,0
8,10,6,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.33,0.055999999999999994,0,0.6469448594456976,0.08199999999999999,0,0,0,0
10,10,9,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.3,0.040999999999999995,0,0.6469448594456976,0.067,0,0,0,0
8,10,8,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.35,0.043,0,0.6469448594456976,0.11,0,0,0,0
8,10,8,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.27,0.062,0,0.6469448594456976,0.115,0,0,0,0
2,10,10,드라마,summer,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.4,0.059000000000000004,0,0.4062052521737344,0.067,0,0,0,0
4,10,4,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.2,0.059000000000000004,0,0.3744206038750878,0.126,0,0,0,0
10,10,10,드라마,spring,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.22,0.05,0,0.613522263450423,0.057,0,0,0,0
2,10,2,드라마,summer,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.25,0.09300000000000001,0,0.4062052521737344,0.038,0,0,0,0
2,10,2,드라마,summer,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.29,0.079,0,0.4062052521737344,1,0,0,0,0
7,10,8,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.32,0.04,0,0.6469448594456976,0.127,0,0,0,0
2,10,2,드라마,summer,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.22,0.057,0,0.4062052521737344,0.151,0,0,0,0
4,10,4,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.17,0.046,0,0.3744206038750878,0.043,0,0,0,0
5,10,5,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.27,0.035,0,0.3744206038750878,0.092,0,0,0,0
10,10,10,드라마,spring,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.33,0.066,0,0.613522263450423,0.27399999999999997,0,0,0,0
10,10,10,드라마,summer,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.27,0.049,0,0.4062052521737344,0.129,0,0,0,0
5,10,4,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.28,0.05,0,0.3744206038750878,0.094,0,0,0,0
8,10,8,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.29,0.049,0,0.6469448594456976,0.28600000000000003,0,0,0,0
5,10,5,드라마,fall,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.56,0.042,0,0.3744206038750878,0.25,0,0,0,0
8,10,8,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.3,0.039,0,0.6469448594456976,0.107,0,0,0,0
9,10,8,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.33,0.044000000000000004,0,0.6469448594456976,0.092,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.5473372781065089,0.38461538461538464,0.23,0.042,0,0.6469448594456976,0.08199999999999999,0,0,0,0
3,9,2,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.41,0.07200000000000001,0.018691588785046728,0.5080694113227141,0.8370000000000001,0,0,0,0
2,6,2,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,1,0.08,0.024818276220145378,0.5080694113227141,0.27,0,0,0,0
2,4,1,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.36,0.069,0.042471443406022845,0.5080694113227141,0.34700000000000003,0,0,0,0
7,10,6,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.22,0.05,0,0.5080694113227141,0.312,0,0,0,0
9,10,9,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.18,0.045,0,0.5080694113227141,0.285,0,0,0,0
10,10,9,인디,winter,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.23,0.03,0,0.6281297928758698,0.217,0,0,0,0
6,10,5,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.46,0.055,0,0.5080694113227141,0.402,0,0,0,0
2,3,10,인디,summer,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.38,0.114,0.04745586708203531,0.5017415314320612,0.251,0,0,0,0
10,10,10,인디,winter,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.19,0.03,0,0.6281297928758698,0.34700000000000003,0,0,0,0
10,10,10,인디,winter,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.25,0.031,0,0.6281297928758698,0.337,0,0,0,0
2,5,2,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.39,0.078,0.03312564901349948,0.5080694113227141,0.38299999999999995,0,0,0,0
10,10,10,인디,winter,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.34,0.039,0,0.6281297928758698,0.243,0,0,0,0
4,9,3,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.44,0.075,0.014537902388369679,0.5080694113227141,0.23399999999999999,0,0,0,0
10,10,10,인디,winter,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.06,0.036000000000000004,0,0.6281297928758698,0.266,0,0,0,0
2,4,2,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.44,0.068,0.03582554517133956,0.5080694113227141,0.46399999999999997,0,0,0,0
10,10,10,인디,winter,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.26,0.033,0,0.6281297928758698,0.366,0,0,0,0
10,10,10,인디,winter,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.41,0.032,0,0.6281297928758698,0.303,0,0,0,0
5,10,4,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.62,0.053,0,0.5080694113227141,0.33,0,0,0,0
10,10,10,인디,winter,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.09,0.028999999999999998,0,0.6281297928758698,0.262,0,0,0,0
9,10,7,인디,fall,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.36,0.040999999999999995,0,0.5080694113227141,0.28,0,0,0,0
1,3,2,인디,summer,male,K_POP,Solo,0.4289940828402367,0.19230769230769232,0.41,0.095,0.050571131879543096,0.5017415314320612,0.31,0,0,0,0
10,9,10,인디,fall,male,K_POP,Solo,0.5029585798816568,0.08653846153846154,0.25,0.08800000000000001,0.01941848390446521,0.5080694113227141,0.38,0,0,0,0
10,8,8,인디,fall,male,K_POP,Solo,0.5029585798816568,0.08653846153846154,0.27,0.078,0.01838006230529595,0.5080694113227141,0.68,0,0,0,0
8,10,7,인디,fall,male,K_POP,Solo,0.5029585798816568,0.08653846153846154,0.53,0.113,0.01806853582554517,0.5080694113227141,0.377,0,0,0,0
10,10,10,인디,fall,male,K_POP,Solo,0.5029585798816568,0.08653846153846154,0.25,0.067,0,0.5080694113227141,0.27699999999999997,0,0,0,0
10,10,10,인디,fall,male,K_POP,Solo,0.5029585798816568,0.08653846153846154,0.42,0.083,0,0.5080694113227141,0.308,0,0,0,0
7,6,6,인디,summer,male,K_POP,Solo,0.5029585798816568,0.08653846153846154,0.29,0.079,0.027102803738317756,0.5017415314320612,0.292,0,0,0,0
6,5,4,인디,summer,male,K_POP,Solo,0.5029585798816568,0.08653846153846154,0.38,0.33799999999999997,0.03333333333333333,0.5017415314320612,0.46399999999999997,0,0,0,0
4,5,4,인디,summer,male,K_POP,Solo,0.5029585798816568,0.08653846153846154,0.36,0.07,0.02419522326064382,0.5017415314320612,0.366,0,0,0,0
4,5,10,인디,summer,male,K_POP,Solo,0.5029585798816568,0.08653846153846154,0.25,0.09300000000000001,0.033229491173416406,0.5017415314320612,0.614,0,0,0,0
10,10,10,인디,fall,male,K_POP,Solo,0.5029585798816568,0.08653846153846154,0.2,0.059000000000000004,0,0.5080694113227141,0.369,0,0,0,0
10,10,10,전체,spring,male,K_POP,Solo,0.5325443786982249,0.04807692307692308,0.3,0.061,0,0.4032319132615827,0.313,0,0,0,0
10,10,10,전체,spring,male,K_POP,Solo,0.5325443786982249,0.04807692307692308,0.32,0.064,0,0.4032319132615827,0.332,0,0,0,0
10,10,10,전체,spring,male,K_POP,Solo,0.5325443786982249,0.04807692307692308,0.24,0.059000000000000004,0,0.4032319132615827,0.34700000000000003,0,0,0,0
10,10,10,전체,spring,male,K_POP,Solo,0.5325443786982249,0.04807692307692308,0.54,0.06,0,0.4032319132615827,0.27,0,0,0,0
10,10,10,전체,spring,male,K_POP,Solo,0.5325443786982249,0.04807692307692308,0.33,0.066,0,0.4032319132615827,0.466,0,0,0,0
10,10,10,전체,spring,male,K_POP,Solo,0.5325443786982249,0.04807692307692308,0.24,0.055999999999999994,0,0.4032319132615827,0.42700000000000005,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.35,0.043,0,0.6469448594456976,0.139,0,0,0,0
10,10,10,드라마,spring,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.32,0.05,0,0.613522263450423,0.049,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.3,0.039,0,0.6469448594456976,0.03,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.23,0.042,0,0.6469448594456976,0.035,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.3,0.040999999999999995,0,0.6469448594456976,0.006999999999999999,0,0,0,0
10,9,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.29,0.049,0.018691588785046728,0.6469448594456976,0.061,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.15,0.038,0,0.6469448594456976,0.136,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.32,0.04,0,0.6469448594456976,0.015,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.42,0.039,0,0.6469448594456976,0.087,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.33,0.044000000000000004,0,0.6469448594456976,0.10400000000000001,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.13,0.065,0,0.6469448594456976,0.05,0,0,0,0
10,10,10,드라마,winter,male,OST,Solo,0.6094674556213018,0.10576923076923077,0.27,0.062,0,0.6469448594456976,0.08199999999999999,0,0,0,0
10,8,10,인디,spring,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.32,0.084,0.02232606438213915,0.5135498131391225,0.84,0,0,0,0
9,7,10,인디,spring,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.25,0.193,0.02596053997923157,0.5135498131391225,0.34,0,0,0,0
10,10,10,인디,spring,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.33,0.063,0,0.5135498131391225,0.525,0,0,0,0
10,10,10,인디,winter,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.26,0.033,0,0.6281297928758698,0.34600000000000003,0,0,0,0
10,10,10,인디,spring,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.18,0.07400000000000001,0,0.5135498131391225,0.431,0,0,0,0
10,10,10,인디,winter,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.28,0.034,0,0.6281297928758698,0.355,0,0,0,0
9,8,9,인디,spring,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.31,0.081,0.023987538940809967,0.5135498131391225,0.262,0,0,0,0
10,10,10,인디,summer,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.26,0.040999999999999995,0,0.5017415314320612,0.23399999999999999,0,0,0,0
10,10,10,인디,spring,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.46,0.069,0,0.5135498131391225,0.363,0,0,0,0
10,10,10,인디,spring,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.49,0.052000000000000005,0,0.5135498131391225,0.313,0,0,0,0
10,10,10,인디,winter,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.25,0.031,0,0.6281297928758698,0.28,0,0,0,0
10,9,10,인디,spring,male,K_POP,Solo,0.5088757396449705,0.2403846153846154,0.37,0.09699999999999999,0.014330218068535825,0.5135498131391225,0.32799999999999996,0,0,0,0
