st_day,dc_total_numb,dc_mean_reccomend,dc_mean_views,artist
2020-02-02,1,1,301,유키스
2020-02-09,10,19.75,286.75,유키스
2020-02-16,6,18.166666666666668,319,유키스
2020-02-23,1,11,337,유키스
2020-03-01,1,0,128,유키스
2020-03-08,15,9,213.93333333333334,유키스
2020-03-15,5,0,234,유키스
2020-03-22,1,0,170,유키스
2020-03-29,3,5,193.66666666666666,유키스
2020-04-05,3,2.3333333333333335,163.66666666666666,유키스
2020-04-19,2,10.5,260,유키스
2020-04-26,4,1.6666666666666667,132.33333333333334,유키스
2020-05-03,6,9.8,176,유키스
2018-02-11,8,0,150.42857142857142,유희열
2018-02-18,1,7,617,유희열
2018-02-25,2,0,653,유희열
2018-03-04,1,0,577,유희열
2018-03-25,1,1,322,유희열
2018-04-15,8,0,264.2857142857143,유희열
2018-04-29,1,1,505,유희열
2018-05-06,1,0,930,유희열
2018-06-10,1,0,670,유희열
2018-07-08,1,0,1007,유희열
2018-07-29,1,1,504,유희열
2018-08-05,2,0,525.5,유희열
2018-08-12,3,0.3333333333333333,762,유희열
2018-08-19,1,0,603,유희열
2018-09-09,1,0,627,유희열
2018-09-30,1,3,475,유희열
2018-10-14,1,2,927,유희열
2018-10-28,1,0,679,유희열
2018-11-04,1,0,511,유희열
2018-11-11,1,0,521,유희열
2018-11-25,1,0,398,유희열
2018-12-09,1,0,569,유희열
2018-12-30,7,0.2857142857142857,419.2857142857143,유희열
2019-01-06,1,0,655,유희열
2019-01-13,2,0,594,유희열
2019-01-20,1,0,1235,유희열
2019-02-10,1,0,584,유희열
2019-04-14,1,0,795,유희열
2019-05-12,1,0,864,유희열
2019-06-09,1,0,723,유희열
2019-08-18,1,0,479,유희열
2019-09-08,1,0,286,유희열
2019-09-22,3,0.3333333333333333,318.3333333333333,유희열
2019-09-29,3,0.6666666666666666,335.6666666666667,유희열
2019-10-06,18,3.75,389.5,유희열
2019-10-20,1,1,306,유희열
2019-11-03,2,1.5,417,유희열
2019-11-10,1,0,322,유희열
2019-11-24,1,0,171,유희열
2019-12-01,1,2,358,유희열
2019-12-29,4,1.6666666666666667,413,유희열
2020-01-05,1,0,275,유희열
2020-01-12,2,0,262,유희열
2020-01-19,2,0.5,173.5,유희열
2020-01-26,1,0,186,유희열
2020-02-02,2,1,233.5,유희열
2020-02-23,3,1.5,170.5,유희열
2020-03-08,1,1,159,유희열
2020-03-15,1,4,192,유희열
2020-03-22,1,0,199,유희열
2020-04-05,4,0.25,151.25,유희열
2020-04-12,1,0,79,유희열
2020-04-19,1,0,69,유희열
2020-04-26,1,0,53,유희열
2018-03-25,53,2.4489795918367347,296.55102040816325,육성재
2018-04-01,163,2.8095238095238093,356.1190476190476,육성재
2018-04-08,139,2.3852459016393444,354.61475409836066,육성재
2018-04-15,130,2.146551724137931,417.8103448275862,육성재
2018-04-22,108,3.182795698924731,430.89247311827955,육성재
2018-04-29,250,1.6793248945147679,217.93248945147678,육성재
2018-05-06,137,3.9834710743801653,372.198347107438,육성재
2018-05-13,103,3.533333333333333,369.22222222222223,육성재
2018-05-20,136,2.697478991596639,343.93277310924367,육성재
2018-05-27,139,2.7016129032258065,337,육성재
2018-06-03,149,5.815789473684211,348.86842105263156,육성재
2018-06-10,102,5.821428571428571,353.2142857142857,육성재
2018-06-17,249,3.7732558139534884,311.9360465116279,육성재
2018-06-24,554,1.9769874476987448,216.84100418410043,육성재
2018-07-01,2045,0.5181818181818182,114.99469696969697,육성재
2018-07-08,647,1.3709369024856597,208.1147227533461,육성재
2018-07-15,299,2.3931297709923665,248.3969465648855,육성재
2018-07-22,263,2.1176470588235294,276.5656108597285,육성재
2018-07-29,233,2.635514018691589,264.0093457943925,육성재
2018-08-05,380,1.494186046511628,196.28488372093022,육성재
2018-08-12,405,1.1432926829268293,303.2286585365854,육성재
2018-08-19,231,2.227979274611399,363.14507772020727,육성재
2018-08-26,199,2.5,242.09444444444443,육성재
2018-09-02,1868,0.17562929061784896,49.93077803203661,육성재
2018-09-09,262,1.5508474576271187,234.60593220338984,육성재
2018-09-16,226,3.026315789473684,315.1736842105263,육성재
2018-09-23,132,4.008196721311475,333.5655737704918,육성재
2018-09-30,137,4.640350877192983,397.7456140350877,육성재
2018-10-07,128,2.1983471074380163,320.31404958677683,육성재
2018-10-14,143,5.728,388.904,육성재
2018-10-21,177,3.175,274.35625,육성재
2018-10-28,167,3.526315789473684,309.5592105263158,육성재
2018-11-04,122,3,407.45871559633025,육성재
2018-11-11,241,4.313725490196078,348.79901960784315,육성재
2018-11-18,243,3.1555555555555554,282.68,육성재
2018-11-25,236,2.995049504950495,308.54455445544556,육성재
2018-12-02,431,2.072948328267477,245.95136778115503,육성재
2018-12-09,356,1.3816254416961131,290.63250883392226,육성재
2018-12-16,506,1.4197247706422018,273.6605504587156,육성재
2018-12-23,558,2.526766595289079,277.65524625267665,육성재
2018-12-30,270,2.732,296.144,육성재
2019-01-06,485,1.458612975391499,171.3489932885906,육성재
2019-01-13,482,1.2227722772277227,212.4009900990099,육성재
2019-01-20,204,3.1639344262295084,361.58469945355193,육성재
2019-01-27,225,1.964824120603015,321.47236180904525,육성재
2019-02-03,175,1.3705882352941177,335.6470588235294,육성재
2019-02-10,280,1.3474903474903475,265.9034749034749,육성재
2019-02-17,198,3.4350282485875705,526.4237288135594,육성재
2019-02-24,146,4.25984251968504,932.6771653543307,육성재
2019-03-03,211,2.1038251366120218,435.42076502732243,육성재
2019-03-10,96,2.8275862068965516,965.3793103448276,육성재
2019-03-17,217,2.761421319796954,586.5380710659898,육성재
2019-03-24,126,2.376068376068376,455.6068376068376,육성재
2019-03-31,115,2.5104166666666665,496.3541666666667,육성재
2019-04-07,144,2.463235294117647,256.49264705882354,육성재
2019-04-14,127,3.0642201834862384,255.44954128440367,육성재
2019-04-21,120,4.5181818181818185,289.6818181818182,육성재
2019-04-28,219,3.6666666666666665,221.45238095238096,육성재
2019-05-05,84,2.7125,269.975,육성재
2019-05-12,145,2.562043795620438,230.91240875912408,육성재
2019-05-19,156,3.3684210526315788,287.0921052631579,육성재
2019-05-26,153,3.0733333333333333,227.28,육성재
2019-06-02,209,1.8135593220338984,243.11864406779662,육성재
2019-06-09,150,2.796875,258.7265625,육성재
2019-06-16,176,5.880239520958084,335.4011976047904,육성재
2019-06-23,103,5.938775510204081,294.01020408163265,육성재
2019-06-30,126,6.710280373831775,354.70093457943926,육성재
2019-07-07,230,3.2895927601809953,247.5610859728507,육성재
2019-07-14,289,2.6082089552238807,222.06716417910448,육성재
2019-07-21,142,5.231884057971015,286.34057971014494,육성재
2019-07-28,144,2.7841726618705036,257.9064748201439,육성재
2019-08-04,131,2.5703125,264.1953125,육성재
2019-08-11,179,2.3488372093023258,263.1744186046512,육성재
2019-08-18,234,2.3596491228070176,221.06140350877192,육성재
2019-08-25,265,2.4291338582677167,230.92125984251967,육성재
2019-09-01,156,2.596026490066225,223.35099337748343,육성재
2019-09-08,167,2.7621951219512195,226.5548780487805,육성재
2019-09-15,192,2.1739130434782608,221.68478260869566,육성재
2019-09-22,236,2.7466666666666666,255.5377777777778,육성재
2019-09-29,341,1.8637770897832817,217.35294117647058,육성재
2019-10-06,211,2.995145631067961,239.6893203883495,육성재
2019-10-13,147,1.75,234.60714285714286,육성재
2019-10-20,148,5.556338028169014,354.07042253521126,육성재
2019-10-27,147,4.107913669064748,297.0287769784173,육성재
2019-11-03,216,2.5637254901960786,286.578431372549,육성재
2019-11-10,123,3.125,288.26666666666665,육성재
2019-11-17,133,4.372093023255814,351.015503875969,육성재
2019-11-24,128,2.96875,251.0078125,육성재
2019-12-01,375,1.9113573407202216,215.37119113573408,육성재
2019-12-08,286,4.044280442804428,302.63837638376384,육성재
2019-12-15,225,4.146118721461187,272.26027397260276,육성재
2019-12-22,579,2.2121771217712176,176.9741697416974,육성재
2019-12-29,188,4.450549450549451,256.0659340659341,육성재
2020-01-05,215,3.3798076923076925,227.77884615384616,육성재
2020-01-12,272,2.5076335877862594,212.6145038167939,육성재
2020-01-19,171,2.857142857142857,216.85119047619048,육성재
2020-01-26,141,2.1323529411764706,232.19117647058823,육성재
2020-02-02,229,3.2374429223744294,224.51141552511416,육성재
2020-02-09,199,2.3821989528795813,229.32984293193718,육성재
2020-02-16,371,3.2681564245810057,269.8463687150838,육성재
2020-02-23,382,2.7650273224043715,232.8087431693989,육성재
2020-03-01,565,2.1738317757009344,220.57943925233644,육성재
2020-03-08,405,0.9453125,190.4609375,육성재
2020-03-15,721,1.7692307692307692,228.17899408284023,육성재
2020-03-22,304,1.643598615916955,239.08996539792386,육성재
2020-03-29,210,1.869109947643979,226.1413612565445,육성재
2020-04-05,240,1.7256637168141593,244.52654867256638,육성재
2020-04-12,196,2.3152173913043477,238.5054347826087,육성재
2020-04-19,387,2.0403225806451615,215.8548387096774,육성재
2020-04-26,322,3.1623376623376624,263.15909090909093,육성재
2020-05-03,321,1.8640776699029127,233.1747572815534,육성재
2017-10-22,3,0.6666666666666666,581,윤건
2017-10-29,7,0,445.2857142857143,윤건
2017-11-05,1,0,684,윤건
2017-11-19,1,0,435,윤건
2017-12-17,1,0,733,윤건
2018-01-07,2,6,889.5,윤건
2018-03-18,1,2,622,윤건
2018-04-01,2,0,402,윤건
2018-04-08,1,0,646,윤건
2018-04-15,2,0.5,485.5,윤건
2018-05-20,1,0,513,윤건
2018-06-17,1,0,389,윤건
2018-06-24,1,0,462,윤건
2018-07-22,1,0,320,윤건
2018-09-02,3,0.3333333333333333,416,윤건
2018-09-09,1,0,405,윤건
2018-11-25,1,0,428,윤건
2018-12-23,1,0,306,윤건
2018-12-30,1,0,260,윤건
2019-01-06,1,2,344,윤건
2019-01-13,1,0,980,윤건
2019-01-20,1,0,259,윤건
2019-01-27,10,0.5,367,윤건
2019-02-03,1,1,376,윤건
2019-02-17,1,0,1616,윤건
2019-03-03,1,0,382,윤건
2019-03-10,1,0,354,윤건
2019-04-14,1,1,317,윤건
2019-06-16,2,0.5,369,윤건
2019-09-29,1,8,261,윤건
2019-11-24,1,0,88,윤건
2020-02-16,1,0,93,윤건
2020-03-08,1,0,87,윤건
2017-10-22,6,8.25,1135.75,윤계상
2017-11-05,1,11,1745,윤계상
2017-11-12,1,4,331,윤계상
2017-11-19,4,2,377,윤계상
2017-11-26,5,7.4,1069.6,윤계상
2017-12-03,3,4,670,윤계상
2017-12-10,1,2,571,윤계상
2017-12-24,3,2,476.5,윤계상
2017-12-31,1,4,404,윤계상
2018-01-21,1,0,397,윤계상
2018-01-28,1,0,734,윤계상
2018-02-04,1,0,190,윤계상
2018-02-18,1,0,230,윤계상
2018-02-25,1,3,852,윤계상
2018-03-18,2,0.5,213,윤계상
2018-03-25,2,1.5,391,윤계상
2018-04-01,1,2,663,윤계상
2018-04-08,1,2,669,윤계상
2018-04-22,1,1,692,윤계상
2018-08-12,1,1,310,윤계상
2018-09-02,1,0,431,윤계상
2018-09-16,1,0,157,윤계상
2018-09-23,1,0,548,윤계상
2018-11-11,1,0,120,윤계상
2018-11-18,168,0,44.53731343283582,윤계상
2018-11-25,109,0,90.54545454545455,윤계상
2018-12-02,7,7,378,윤계상
2018-12-09,16,0,121.6,윤계상
2018-12-23,1,0,236,윤계상
2018-12-30,307,0.07142857142857142,80.92857142857143,윤계상
2019-01-06,1047,0.0707070707070707,170.77777777777777,윤계상
2019-01-13,2,0,893.5,윤계상
2019-02-17,2,7,1151,윤계상
2019-02-24,1,4,736,윤계상
2019-04-21,2,1,843.5,윤계상
2019-04-28,1,0,846,윤계상
2019-05-05,1,1,912,윤계상
2019-06-16,2,13.5,1579,윤계상
2019-06-23,1,0,812,윤계상
2019-07-14,1,0,348,윤계상
2019-10-06,1,23,1265,윤계상
2019-10-20,2,10.5,721.5,윤계상
2019-10-27,1,14,537,윤계상
2019-11-03,1,10,308,윤계상
2019-11-17,1,2,253,윤계상
2019-11-24,3,0.3333333333333333,321.6666666666667,윤계상
2019-12-01,2,8.5,559,윤계상
2019-12-08,7,1.1428571428571428,373.2857142857143,윤계상
2019-12-15,17,2.5294117647058822,361.7647058823529,윤계상
2019-12-22,37,4.472222222222222,475.3333333333333,윤계상
2019-12-29,86,1.6666666666666667,387.5595238095238,윤계상
2020-01-05,128,1.4435483870967742,426.35483870967744,윤계상
2020-01-12,101,2.236559139784946,549.8279569892474,윤계상
2020-01-19,240,3.368181818181818,468.58181818181816,윤계상
2020-01-26,212,2.5885416666666665,425.7135416666667,윤계상
2020-02-02,166,2.518987341772152,400.93037974683546,윤계상
2020-02-09,113,2.074766355140187,368.39252336448595,윤계상
2020-02-16,127,2.3333333333333335,347.12280701754383,윤계상
2020-02-23,106,3.221052631578947,329.10526315789474,윤계상
2020-03-01,116,2.046728971962617,282.1121495327103,윤계상
2020-03-08,95,3.2666666666666666,281.74444444444447,윤계상
2020-03-15,120,1.7476635514018692,251.77570093457945,윤계상
2020-03-22,102,1.6494845360824741,240.04123711340208,윤계상
2020-03-29,110,1.7047619047619047,215.88571428571427,윤계상
2020-04-05,113,1.8598130841121496,219.2803738317757,윤계상
2020-04-12,93,1.197674418604651,228.87209302325581,윤계상
2020-04-19,64,0.6451612903225806,222.90322580645162,윤계상
2020-04-26,59,1.3389830508474576,237.83050847457628,윤계상
2020-05-03,32,1.2,169.53333333333333,윤계상
2018-01-28,18,9.916666666666666,1017,윤균상
2018-02-04,6,7.666666666666667,892.5,윤균상
2018-02-11,5,11.75,1142,윤균상
2018-02-18,4,8.25,988.75,윤균상
2018-02-25,1,5,1134,윤균상
2018-03-04,2,7,1331,윤균상
2018-03-11,2,8,811.5,윤균상
2018-03-18,2,7,904.5,윤균상
2018-03-25,7,6.285714285714286,734.7142857142857,윤균상
2018-04-01,2,8.5,1083,윤균상
2018-04-08,4,18.75,1685,윤균상
2018-04-15,1,9,1193,윤균상
2018-04-22,1,4,1075,윤균상
2018-04-29,1,3,1655,윤균상
2018-05-20,1,2,488,윤균상
2018-05-27,1,2,978,윤균상
2018-06-03,3,1.3333333333333333,923.6666666666666,윤균상
2018-06-10,2,5,1277,윤균상
2018-06-17,1,6,1731,윤균상
2018-06-24,1,2,1309,윤균상
2018-07-15,1,2,774,윤균상
2018-07-22,1,2,1028,윤균상
2018-08-19,1,3,2765,윤균상
2018-09-02,1,5,1133,윤균상
2018-09-09,1,8,1915,윤균상
2018-09-16,1,1,545,윤균상
2018-09-23,6,42,2559,윤균상
2018-10-14,1,47,1772,윤균상
2018-10-28,1,5,1175,윤균상
2018-11-04,4,18.666666666666668,764.6666666666666,윤균상
2018-11-11,17,21.2,1198.8,윤균상
2018-11-18,2,18,965.5,윤균상
2018-11-25,11,15.666666666666666,825.3333333333334,윤균상
2018-12-09,4,13.666666666666666,1183,윤균상
2018-12-16,9,18.25,922.5,윤균상
2018-12-23,9,18.714285714285715,761.8571428571429,윤균상
2018-12-30,11,18.90909090909091,838.3636363636364,윤균상
2019-01-06,2,13.5,1081,윤균상
2019-01-13,15,16.88888888888889,829.2222222222222,윤균상
2019-01-20,6,17,859.6666666666666,윤균상
2019-01-27,21,14.789473684210526,744.3157894736842,윤균상
2019-02-03,23,19.52173913043478,846.6086956521739,윤균상
2019-02-10,24,17.82608695652174,900.8260869565217,윤균상
2019-02-17,10,20.5,933.125,윤균상
2019-02-24,19,11.214285714285714,705.2857142857143,윤균상
2019-03-03,22,11.578947368421053,735.578947368421,윤균상
2019-03-10,13,16.5,1026.125,윤균상
2019-03-17,11,5.125,660.75,윤균상
2019-03-24,12,10.571428571428571,898.8571428571429,윤균상
2019-03-31,6,10.25,915.25,윤균상
2019-04-07,2,10,768.5,윤균상
2019-04-14,8,8.625,799.625,윤균상
2019-04-28,1,21,838,윤균상
2019-05-05,1,2,844,윤균상
2019-05-12,3,9.666666666666666,1048.3333333333333,윤균상
2019-05-19,11,12.875,1266.625,윤균상
2019-06-02,1,20,548,윤균상
2019-06-09,7,16.666666666666668,723,윤균상
2019-06-16,5,15,799,윤균상
2019-06-23,7,9.285714285714286,641.1428571428571,윤균상
2019-06-30,2,3.5,592,윤균상
2019-07-07,2,9,956.5,윤균상
2019-07-14,15,5.25,654.125,윤균상
2019-07-21,5,2.2,661,윤균상
2019-07-28,1,12,750,윤균상
2019-08-04,4,4.333333333333333,512.3333333333334,윤균상
2019-08-11,4,10,833.25,윤균상
2019-08-18,1,17,704,윤균상
2019-09-01,3,5.666666666666667,496.3333333333333,윤균상
2019-09-15,1,16,479,윤균상
2019-09-29,1,13,774,윤균상
2019-10-06,1,1,627,윤균상
2019-11-03,1,1,344,윤균상
2019-11-10,2,1,306.5,윤균상
2019-11-24,1,0,175,윤균상
2020-01-26,1,0,133,윤균상
2020-03-29,1,0,132,윤균상
2020-04-26,1,1,64,윤균상
2016-03-20,2,2.5,828,윤상현
2016-03-27,10,4,1075.875,윤상현
2016-04-03,5,5.2,1317.8,윤상현
2016-05-01,5,9.4,1162.2,윤상현
2016-06-26,1,4,1281,윤상현
2016-07-31,1,7,1578,윤상현
2016-08-07,1,6,885,윤상현
2016-09-18,4,1,941,윤상현
2016-09-25,5,1.5,1602,윤상현
2016-10-02,1,0,1162,윤상현
2016-10-16,1,2,1172,윤상현
2016-10-23,1,3,947,윤상현
2016-11-13,1,0,992,윤상현
2016-12-04,1,0,757,윤상현
2017-01-01,7,1.5,779.5,윤상현
2017-02-05,1,0,1304,윤상현
2017-10-01,1,0,903,윤상현
2018-04-08,1,0,594,윤상현
2019-02-03,1,1,593,윤상현
2019-05-19,1,3,383,윤상현
2019-06-02,2,0,227,윤상현
2019-06-09,1,0,243,윤상현
2019-11-24,1,0,99,윤상현
2020-02-23,1,0,61,윤상현
2018-02-18,8,10,1250.625,윤시윤
2018-02-25,12,17.5,905.5,윤시윤
2018-03-04,6,16.833333333333332,942.5,윤시윤
2018-03-11,7,26.6,1384.8,윤시윤
2018-03-18,6,19,789.1666666666666,윤시윤
2018-03-25,10,24.75,770.75,윤시윤
2018-04-01,18,16.916666666666668,595,윤시윤
2018-04-08,17,35.111111111111114,803,윤시윤
2018-04-15,7,22.571428571428573,701.4285714285714,윤시윤
2018-04-22,44,20.64864864864865,434.97297297297297,윤시윤
2018-04-29,17,25.153846153846153,561.4615384615385,윤시윤
2018-05-06,266,6.608,322.452,윤시윤
2018-05-13,242,6.962790697674419,398.0604651162791,윤시윤
2018-05-20,85,10.753623188405797,516.7101449275362,윤시윤
2018-05-27,122,10.118279569892474,492.60215053763443,윤시윤
2018-06-03,76,9.714285714285714,515.1571428571428,윤시윤
2018-06-10,56,13.76595744680851,602.7446808510638,윤시윤
2018-06-17,45,10.631578947368421,492.3157894736842,윤시윤
2018-06-24,67,7.470588235294118,422.921568627451,윤시윤
2018-07-01,80,7.3076923076923075,464.0576923076923,윤시윤
2018-07-08,59,8.148936170212766,458.1276595744681,윤시윤
2018-07-15,61,6.5813953488372094,412.27906976744185,윤시윤
2018-07-22,121,6.980769230769231,360.125,윤시윤
2018-07-29,64,7.836065573770492,415.3606557377049,윤시윤
2018-08-05,63,6.982456140350878,417.7368421052632,윤시윤
2018-08-12,39,11.258064516129032,500.06451612903226,윤시윤
