,name,production,distributor,artist,time,score,rank
13030,사랑에 연습이 있었다면 ,"엔에스씨컴퍼니, 디원미디어",카카오 M,임재현,2019.11.24~2019.11.30,14672595,31
13031,기억해줘요 내 모든 날과 그때를,냠냠엔터테인먼트,카카오 M,거미,2019.11.24~2019.11.30,14482591,32
13032,LION,Stone Music Entertainment,지니뮤직,(여자)아이들,2019.11.24~2019.11.30,14463761,33
13033,"모든 날, 모든 순간 ",SM Entertainment,Dreamus,폴킴,2019.11.24~2019.11.30,14422221,34
13034,샤넬 ,밀리언마켓,Dreamus,MC몽,2019.11.24~2019.11.30,13770473,35
13035,사랑이 식었다고 말해도 돼,먼데이키즈 컴퍼니,카카오 M,먼데이 키즈 ,2019.11.24~2019.11.30,13762794,36
13036,가을밤 떠난 너,넥스타엔터테인먼트,카카오 M,케이시 ,2019.11.24~2019.11.30,13665837,37
13037,Senorita,"Island Records, a division of UMG Recordings, Inc.",Universal Music,"Shawn Mendes, Camila Cabello",2019.11.24~2019.11.30,13643204,38
13038,허전해,뉴런뮤직,카카오 M,폴킴,2019.11.24~2019.11.30,13442201,39
13039,술이 문제야,젤리피쉬 엔터테인먼트,"지니뮤직, Stone Music Entertainment","장혜진, 윤민수",2019.11.24~2019.11.30,13189987,40
13040,bad guy,"Darkroom, Interscope Records",Universal Music,Billie Eilish,2019.11.24~2019.11.30,13167133,41
13041,작은 것들을 위한 시 ,빅히트 엔터테인먼트,Dreamus,방탄소년단,2019.11.24~2019.11.30,12987900,42
13042,다시 만날까 봐,J-SOUL COMPANY,카카오 M,V.O.S,2019.11.24~2019.11.30,12532162,43
13043,그대라는 시,냠냠엔터테인먼트,카카오 M,태연 ,2019.11.24~2019.11.30,12335181,44
13044,너를 만나,뉴런뮤직,카카오 M,폴킴,2019.11.24~2019.11.30,12295797,45
13045,Feel Special,JYP Entertainment,Dreamus,TWICE,2019.11.24~2019.11.30,11770438,46
13046,헤어지자 ,RBW,카카오 M,휘인,2019.11.24~2019.11.30,11541733,47
13047,사계 ,SM Entertainment,Dreamus,태연 ,2019.11.24~2019.11.30,11447421,48
13048,영화 속에 나오는 주인공처럼,"팬엔터테인먼트, 모스트콘텐츠",NHN벅스,펀치 ,2019.11.24~2019.11.30,11193310,49
13049,BAND,앰비션뮤직,"지니뮤직, Stone Music Entertainment","창모, Hash Swan, ASH ISLAND, 김효은",2019.11.24~2019.11.30,11048280,50
13050,날 보러 와요 ,FNC엔터테인먼트,카카오 M,AOA,2019.11.24~2019.11.30,10904393,51
13051,떨어지는 낙엽까지도,"Stone Music Entertainment, Studio blu",지니뮤직,헤이즈 ,2019.11.24~2019.11.30,10876243,52
13052,Paris In The Rain,뮤직테이블,NHN벅스,Lauv,2019.11.24~2019.11.30,10655584,53
13053,5월의 밤,The Black Label,YG PLUS,자이언티,2019.11.24~2019.11.30,10469853,54
13054,헤어져줘서 고마워,메이저나인,지니뮤직,벤 ,2019.11.24~2019.11.30,10249647,55
13055,Speechless ,"Disney Enterprises,Inc.",Universal Music,Naomi Scott,2019.11.24~2019.11.30,10083761,56
13056,그때가 좋았어,넥스타엔터테인먼트,카카오 M,케이시 ,2019.11.24~2019.11.30,9879065,57
13057,벗,리메즈,Universal Music,닐로 ,2019.11.24~2019.11.30,9739248,58
13058,Some Things Never Change,Walt Disney Records,Universal Music,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2 ",2019.11.24~2019.11.30,9717081,59
13059,나의 어깨에 기대어요,냠냠엔터테인먼트,카카오 M,10cm,2019.11.24~2019.11.30,9668483,60
13060,우리 어떻게 할까요,SM Entertainment,Dreamus,첸 ,2019.11.24~2019.11.30,9661067,61
13061,솔직하게 말해서 나,네버랜드엔터테인먼트,카카오 M,김나영,2019.11.24~2019.11.30,9513803,62
13062,너에게 못했던 내 마지막 말은,Stone Music Entertainment,지니뮤직,다비치,2019.11.24~2019.11.30,9332925,63
13063,꿈속에 너 ,H PERFORMANCE,퍼플파인 엔터테인먼트,에이치코드 ,2019.11.24~2019.11.30,9264607,64
13064,이별은 늘 그렇게 ,플레이엠엔터테인먼트,카카오 M,허각,2019.11.24~2019.11.30,9216676,65
13065,노래방에서,버스커버스커,카카오 M,장범준,2019.11.24~2019.11.30,9151691,66
13066,천둥벌거숭이 ,KOZ 엔터테인먼트,카카오 M,지코 ,2019.11.24~2019.11.30,8878670,67
13067,내 생애 가장 행복한 시간 Part.2 ,밀리언마켓,Dreamus,MC몽,2019.11.24~2019.11.30,8760164,68
13068,FLOWER SHOWER,피네이션,카카오 M,현아 ,2019.11.24~2019.11.30,8682062,69
13069,주저하는 연인들을 위해,페포니 뮤직,카카오 M,잔나비,2019.11.24~2019.11.30,8670923,70
13070,TOUCHIN`,KONNECT ENTERTAINMENT,Sony Music,강다니엘,2019.11.24~2019.11.30,8669357,71
13071,All Is Found,Walt Disney Records,Universal Music,Evan Rachel Wood,2019.11.24~2019.11.30,8457660,72
13072,이별행동,케이에이치컴퍼니,카카오 M,이우,2019.11.24~2019.11.30,8320002,73
13073,운명이 내게 말해요,"팬엔터테인먼트, 모스트콘텐츠",NHN벅스,헤이즈 ,2019.11.24~2019.11.30,8255975,74
13074,가끔 이러다,냠냠엔터테인먼트,카카오 M,펀치 ,2019.11.24~2019.11.30,8181396,75
13075,Done For Me,냠냠엔터테인먼트,카카오 M,펀치 ,2019.11.24~2019.11.30,7815865,76
13076,All I Want For Christmas Is You,Columbia/Legacy,Sony Music,Mariah Carey,2019.11.24~2019.11.30,7792954,77
13077,내 목소리 들리니,냠냠엔터테인먼트,카카오 M,벤 ,2019.11.24~2019.11.30,7792479,78
13078,Believer,"KIDinaKORNER, Interscope Records",Universal Music,Imagine Dragons,2019.11.24~2019.11.30,7665361,79
13079,맵고짜고단거 ,아메바컬쳐,"지니뮤직, Stone Music Entertainment",다이나믹 듀오 ,2019.11.24~2019.11.30,7663637,80
13080,내 안부,소리바다,소리바다,이우,2019.11.24~2019.11.30,7585360,81
13081,비,뉴런뮤직,카카오 M,폴킴,2019.11.24~2019.11.30,7563952,82
13082,사월이 지나면 우리 헤어져요 ,SM Entertainment,Dreamus,첸 ,2019.11.24~2019.11.30,7362315,83
13083,The Next Right Thing,Walt Disney Records,Universal Music,Kristen Bell,2019.11.24~2019.11.30,7323745,84
13084,Trouble,SM Entertainment,Dreamus,EXO,2019.11.24~2019.11.30,7310234,85
13085,봄날,빅히트 엔터테인먼트,Dreamus,방탄소년단,2019.11.24~2019.11.30,7272813,86
13086,FANCY,JYP Entertainment,Dreamus,TWICE,2019.11.24~2019.11.30,7223470,87
13087,내 맘을 볼 수 있나요,냠냠엔터테인먼트,카카오 M,헤이즈 ,2019.11.24~2019.11.30,7062152,88
13088,ICY,JYP Entertainment,Dreamus,ITZY ,2019.11.24~2019.11.30,7022979,89
13089,안녕이라는 말,뮤직디자인,카카오 M,송이한,2019.11.24~2019.11.30,6967363,90
13090,끝난 사이,"쇼파르뮤직, 이들미디어",카카오 M,보라미유,2019.11.24~2019.11.30,6829019,91
13091,사람,KOZ 엔터테인먼트,카카오 M,지코 ,2019.11.24~2019.11.30,6825764,92
13092,인사,"민트페이퍼, 광합성",카카오 M,멜로망스,2019.11.24~2019.11.30,6647139,93
13093,Lost in the Woods,Walt Disney Records,Universal Music,Jonathan Groff,2019.11.24~2019.11.30,6585617,94
13094,춤 ,SM Entertainment,Dreamus,EXO,2019.11.24~2019.11.30,6498262,95
13095,지킬 ,SM Entertainment,Dreamus,EXO,2019.11.24~2019.11.30,6463114,96
13096,밤편지,"페이브엔터테인먼트,카카오 M",카카오 M,아이유 ,2019.11.24~2019.11.30,6232904,97
13097,나비효과 ,SM Entertainment,Dreamus,EXO,2019.11.24~2019.11.30,6216441,98
13098,IDOL,빅히트 엔터테인먼트,Dreamus,방탄소년단,2019.11.24~2019.11.30,6205617,99
13099,사계 ,325 이엔씨,카카오 M,엠씨더맥스 ,2019.11.24~2019.11.30,6197222,100
13100,Santa Tell Me,"Republic Records, a division of UMG Recordings,Inc",Universal Music,Ariana Grande,2019.11.24~2019.11.30,6147830,101
13101,Lose You To Love Me,Interscope Records,Universal Music,Selena Gomez,2019.11.24~2019.11.30,6110752,102
13102,을 ,린치핀뮤직,카카오 M,기리보이,2019.11.24~2019.11.30,6014984,103
13103,Ya Ya Ya,SM Entertainment,Dreamus,EXO,2019.11.24~2019.11.30,5997083,104
13104,마음,뉴런뮤직,카카오 M,폴킴,2019.11.24~2019.11.30,5977094,105
13105,Baby You Are,SM Entertainment,Dreamus,EXO,2019.11.24~2019.11.30,5921069,106
13106,New York,쇼파르뮤직,카카오 M,"볼빨간사춘기, WH3N ",2019.11.24~2019.11.30,5917216,107
13107,Snapping,MNH Entertainment,"지니뮤직, Stone Music Entertainment",청하,2019.11.24~2019.11.30,5896922,108
13108,오늘도 ,SM Entertainment,Dreamus,EXO,2019.11.24~2019.11.30,5860934,109
13109,우리 왜 헤어져야 해,스튜디오 오드리,카카오 M,신예영,2019.11.24~2019.11.30,5807388,110
13110,Non Stop,SM Entertainment,Dreamus,EXO,2019.11.24~2019.11.30,5790201,111
13111,Gravity,SM Entertainment,Dreamus,태연 ,2019.11.24~2019.11.30,5754853,112
13112,호랑이소굴 ,린치핀뮤직,카카오 M,기리보이,2019.11.24~2019.11.30,5709161,113
13113,Snowman,"Monkey Puzzle, Atlantic",Warner Music,Sia,2019.11.24~2019.11.30,5605553,114
13114,축제,"민트페이퍼, 광합성",카카오 M,멜로망스,2019.11.24~2019.11.30,5547269,115
13115,날라리 ,메이크어스엔터테인먼트,카카오 M,선미,2019.11.24~2019.11.30,5371943,116
13116,남겨짐에 대해 ,KOZ 엔터테인먼트,카카오 M,지코 ,2019.11.24~2019.11.30,5272672,117
13117,괜찮아도 괜찮아 ,SM Entertainment,Dreamus,디오 ,2019.11.24~2019.11.30,5161174,118
13118,Forever 84,"AOMG, 딩고뮤직, Hi-Lite Records, ILLIONAIRE RECORDS, VMC, YUMDDA",Dreamus,"염따, 딥플로우, 팔로알토 ",2019.11.24~2019.11.30,5099336,119
13119,자격지심 ,세븐시즌스,"지니뮤직, Stone Music Entertainment",박경,2019.11.24~2019.11.30,5038940,120
13120,달라달라,JYP Entertainment,Dreamus,ITZY ,2019.11.24~2019.11.30,4999683,121
13121,널 안지 않을 수 있어야지,SM Entertainment,Dreamus,첸 ,2019.11.24~2019.11.30,4931550,122
13122,Into the Unknown ,Walt Disney Records,Universal Music,Panic! At The Disco,2019.11.24~2019.11.30,4766852,123
13123,Way Back Home,디씨톰엔터테인먼트,Warner Music,숀 ,2019.11.24~2019.11.30,4731320,124
13124,미리 메리 크리스마스 ,카카오 M,카카오 M,아이유 ,2019.11.24~2019.11.30,4678613,125
13125,When I Am Older,Walt Disney Records,Universal Music,Josh Gad,2019.11.24~2019.11.30,4642234,126
13126,comethru,Universal Music,Universal Music,Jeremy Zucker,2019.11.24~2019.11.30,4623548,127
13127,가라사대,Dejavu Group,카카오 M,비와이,2019.11.24~2019.11.30,4557863,128
13128,나빠,피네이션,Dreamus,크러쉬 ,2019.11.24~2019.11.30,4542660,129
13129,아퍼 ,린치핀뮤직,카카오 M,기리보이,2019.11.24~2019.11.30,4513556,130
13130,옥탑방,FNC엔터테인먼트,카카오 M,엔플라잉 ,2019.11.24~2019.11.30,4492646,131
13131,넘쳐흘러,325 이엔씨,카카오 M,엠씨더맥스 ,2019.11.24~2019.11.30,4473983,132
13132,우린 결국 다시 만날 운명이었지 ,Stone Music Entertainment,지니뮤직,마마무,2019.11.24~2019.11.30,4457304,133
13133,Goodbye,글러브엔터테인먼트,카카오 M,박효신,2019.11.24~2019.11.30,4430458,134
13134,잘 지내,적재스튜디오,카카오 M,적재,2019.11.24~2019.11.30,4331399,135
13135,Memories,222 Records/Interscope Records,Universal Music,Maroon 5,2019.11.24~2019.11.30,4227074,136
13136,담아 ,Stone Music Entertainment,지니뮤직,스윙스,2019.11.24~2019.11.30,4209259,137
13137,달,YG Entertainment,YG PLUS,악동뮤지션 ,2019.11.24~2019.11.30,4172780,138
13138,Another Day,냠냠엔터테인먼트,카카오 M,먼데이 키즈 ,2019.11.24~2019.11.30,4124113,139
13139,그걸로 됐어,아메바컬쳐,"지니뮤직, Stone Music Entertainment",다이나믹 듀오 ,2019.11.24~2019.11.30,4030934,140
13140,이상한 사람,"팬엔터테인먼트, 모스트콘텐츠",NHN벅스,존박,2019.11.24~2019.11.30,4014482,141
13141,"나만, 봄",쇼파르뮤직,카카오 M,볼빨간사춘기,2019.11.24~2019.11.30,3986159,142
13142,소우주 ,빅히트 엔터테인먼트,Dreamus,방탄소년단,2019.11.24~2019.11.30,3921779,143
13143,"thank u, next","Republic Records, a division of UMG Recordings,Inc",Universal Music,Ariana Grande,2019.11.24~2019.11.30,3887972,144
13144,Shape of You,Atlantic Records UK,Warner Music,Ed Sheeran,2019.11.24~2019.11.30,3849708,145
13145,벌써 12시,MNH Entertainment,"지니뮤직, Stone Music Entertainment",청하,2019.11.24~2019.11.30,3808589,146
13146,Don`t Start Now,Warner Records,Warner Music,Dua Lipa,2019.11.24~2019.11.30,3725316,147
13147,Attention,Artist Partners,Warner Music,Charlie Puth,2019.11.24~2019.11.30,3692646,148
13148,FRIENDS,Atlantic Records UK,Warner Music,"Marshmello, Anne-Marie",2019.11.24~2019.11.30,3674113,149
13149,지나오다,닐로 컴퍼니,퍼플파인 엔터테인먼트,닐로 ,2019.11.24~2019.11.30,3639960,150
13150,첫눈처럼 너에게 가겠다,"Stone Music Entertainment, 화앤담픽쳐스","지니뮤직, Stone Music Entertainment",에일리 ,2019.11.24~2019.11.30,3606358,151
13151,숨겨진 세상 ,Walt Disney Records,Universal Music,"박혜나, Aurora",2019.11.24~2019.11.30,3606118,152
13152,everything i wanted,"Darkroom, Interscope Records",Universal Music,Billie Eilish,2019.11.24~2019.11.30,3593899,153
13153,Youth,Universal Music,Universal Music,Troye Sivan,2019.11.24~2019.11.30,3553795,154
13154,삐삐,카카오 M,카카오 M,아이유 ,2019.11.24~2019.11.30,3537371,155
13155,그 무렵,"팬엔터테인먼트, 모스트콘텐츠",NHN벅스,김나영,2019.11.24~2019.11.30,3487382,156
13156,겨울이 오면,"팬엔터테인먼트, 모스트콘텐츠",NHN벅스,김필,2019.11.24~2019.11.30,3473661,157
13157,초록빛,뉴런뮤직,카카오 M,폴킴,2019.11.24~2019.11.30,3453216,158
13158,EX,"Republic Records, a division of UMG Recordings,Inc",Universal Music,Kiana Lede,2019.11.24~2019.11.30,3384368,159
13159,비가 내리는 날에는,C9엔터테인먼트,카카오 M,윤하,2019.11.24~2019.11.30,3357226,160
13160,On My Way,MER Recordings,Sony Music,"Alan Walker, Sabrina Carpenter, Farruko",2019.11.24~2019.11.30,3354220,161
13161,I Don`t Care,Atlantic Records UK,Warner Music,"Ed Sheeran, Justin Bieber",2019.11.24~2019.11.30,3345299,162
13162,A Whole New World,"Disney Enterprises,Inc.",Universal Music,"Mena Massoud, Naomi Scott",2019.11.24~2019.11.30,3345084,163
13163,낙서 ,AOMG,카카오 M,펀치넬로 ,2019.11.24~2019.11.30,3326896,164
13164,One Call Away,Artist Partners,Warner Music,Charlie Puth,2019.11.24~2019.11.30,3299794,165
13165,크리스마스니까,젤리피쉬 엔터테인먼트,Stone Music Entertainment,"성시경, 박효신, 이석훈, 서인국, 빅스 ",2019.11.24~2019.11.30,3280050,166
13166,합정역 5번 출구,MBC,YG PLUS,유산슬,2019.11.24~2019.11.30,3196828,167
13167,너는 어땠을까,씨제스엔터테인먼트,카카오 M,노을,2019.11.24~2019.11.30,3196082,168
13168,We don`t talk together ,"Stone Music Entertainment, Studio blu",지니뮤직,헤이즈 ,2019.11.24~2019.11.30,3136856,169
13169,Let It Go,Walt Disney Records,Universal Music,Idina Menzel,2019.11.24~2019.11.30,3133951,170
13170,嗜 ,SM Entertainment,Dreamus,EXO,2019.11.24~2019.11.30,3120118,171
13171,Painkiller,Rca Records Label,Sony Music,Ruel,2019.11.24~2019.11.30,3113070,172
13172,고백,브랜뉴뮤직,카카오 M,양다일,2019.11.24~2019.11.30,3099574,173
13173,이름에게,"페이브엔터테인먼트,카카오 M",카카오 M,아이유 ,2019.11.24~2019.11.30,3096330,174
13174,여행,쇼파르뮤직,카카오 M,볼빨간사춘기,2019.11.24~2019.11.30,3073614,175
13175,온도 ,밀리언마켓,Dreamus,MC몽,2019.11.24~2019.11.30,3041365,176
13176,이혼서류,린치핀뮤직,카카오 M,기리보이,2019.11.24~2019.11.30,3014162,177
13177,음파음파 ,SM Entertainment,Dreamus,레드벨벳,2019.11.24~2019.11.30,3010498,178
13178,7 rings,"Republic Records, a division of UMG Recordings,Inc",Universal Music,Ariana Grande,2019.11.24~2019.11.30,2994559,179
13179,All Falls Down ,MER Musikk,Sony Music,Alan Walker,2019.11.24~2019.11.30,2988154,180
13180,취하고 싶다 ,678 MUSIC,뮤직파운드,황인욱,2019.11.24~2019.11.30,2968969,181
13181,선물,"민트페이퍼, 광합성",카카오 M,멜로망스,2019.11.24~2019.11.30,2960325,182
13182,Honesty,"Human Re Sources, LLC",Warner Music,Pink Sweat$,2019.11.24~2019.11.30,2944200,183
13183,180도,메이저나인,지니뮤직,벤 ,2019.11.24~2019.11.30,2939459,184
13184,Talk,"Right Hand Music Group, LLC/RCA Records",Sony Music,"Khalid, Disclosure",2019.11.24~2019.11.30,2937904,185
13185,Kill This Love,YG Entertainment,YG PLUS,BLACKPINK,2019.11.24~2019.11.30,2906688,186
13186,가을 타나 봐,메이저나인,지니뮤직,바이브 ,2019.11.24~2019.11.30,2893568,187
13187,원더우먼,"에이팝, 미스틱스토리",카카오 M,브라운 아이드 걸스,2019.11.24~2019.11.30,2865468,188
13188,이별하러 가는 길,모스트웍스,카카오 M,임한별,2019.11.24~2019.11.30,2849481,189
13189,열애중,메이저나인,지니뮤직,벤 ,2019.11.24~2019.11.30,2838543,190
13190,싫다,너만 들려주는 음악,Warner Music,장덕철,2019.11.24~2019.11.30,2813091,191
13191,METEOR,앰비션뮤직,"지니뮤직, Stone Music Entertainment",창모 ,2019.11.24~2019.11.30,2806314,192
13192,YES or YES,JYP Entertainment,Dreamus,TWICE,2019.11.24~2019.11.30,2758584,193
13193,내 생에 아름다운,"뮤직앤뉴, 스튜디오앤뉴",뮤직앤뉴,케이윌 ,2019.11.24~2019.11.30,2741611,194
13194,그날처럼,리메즈,카카오 M,장덕철,2019.11.24~2019.11.30,2737896,195
13195,Reindeer,Walt Disney Records,Universal Music,Jonathan Groff,2019.11.24~2019.11.30,2718337,196
13196,Here I Am,SM Entertainment,Dreamus,태연 ,2019.11.24~2019.11.30,2717769,197
13197,FLASH,"SWING Entertainment, Stone Music Entertainment","지니뮤직, Stone Music Entertainment",X1 ,2019.11.24~2019.11.30,2708094,198
13198,Havana ,Syco Music/Epic,Sony Music,Camila Cabello,2019.11.24~2019.11.30,2703334,199
13199,Someone Like You,XL Recordings,강앤뮤직,Adele,2019.11.24~2019.11.30,2696606,200
13200,Blueming,카카오 M,카카오 M,아이유 ,2019.12.01~2019.12.07,49023057,1
13201,Into the Unknown,Walt Disney Records,Universal Music,"Idina Menzel, AURORA",2019.12.01~2019.12.07,39830989,2
13202,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,카카오 M,노을,2019.12.01~2019.12.07,39142427,3
13203,헤어진 우리가 지켜야 할 것들,"네버랜드엔터테인먼트, 브랜뉴뮤직",카카오 M,"김나영, 양다일",2019.12.01~2019.12.07,37688708,4
13204,나의 오랜 연인에게,Stone Music Entertainment,지니뮤직,다비치,2019.12.01~2019.12.07,37178059,5
13205,Love poem,카카오 M,카카오 M,아이유 ,2019.12.01~2019.12.07,35788690,6
13206,HIP,RBW,카카오 M,마마무 ,2019.12.01~2019.12.07,33060207,7
13207,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",YG Entertainment,YG PLUS,악동뮤지션 ,2019.12.01~2019.12.07,28356204,8
13208,이 번호로 전화해줘,메이저나인,지니뮤직,바이브 ,2019.12.01~2019.12.07,25426005,9
13209,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"Stone Music Entertainment, 삼화네트웍스","지니뮤직, Stone Music Entertainment",장범준,2019.12.01~2019.12.07,25216602,10
13210,Show Yourself,Walt Disney Records,Universal Music,"Idina Menzel, Evan Rachel Wood",2019.12.01~2019.12.07,24003233,11
13211,시간의 바깥,카카오 M,카카오 M,아이유 ,2019.12.01~2019.12.07,22440333,12
13212,십이월 이십오일의 고백,안테나뮤직,카카오 M,정승환,2019.12.01~2019.12.07,21973516,13
