,artist,name,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,rank_g_pred
10943,장범준,당신과는 천천히,10,10,10,Rock,fall,male,K_POP,Solo,0,2019.9.15,0.633136095,0.375,0.14,0.300380966,0.0,0.581483576,0.271447509,0.0,0.0,0.0,0.0,10
10944,Jeremy Zucker,comethru,8,10,8,Pop,fall,male,POP,Solo,1,2019.9.15,0.46153846200000004,0.538461538,0.94,0.75696239,0.0,0.5434038529999999,0.0,0.0,0.0,0.0,0.0,8
10945,방탄소년단,봄날,8,10,8,Dance,fall,male,K_POP,Group,0,2019.9.15,0.733727811,1.0,0.27,0.7602306129999999,0.0,0.503168298,0.571828476,0.291393826,0.054370869,0.016254111,0.0,8
10946,장범준,노래방에서,5,10,5,Rock,fall,male,K_POP,Solo,0,2019.9.15,0.633136095,0.548076923,0.14,0.300380966,0.0,0.581483576,0.271447509,0.0,0.0,0.0,0.0,5
10947,태연,사계,5,10,5,Ballad,fall,female,K_POP,Solo,0,2019.9.15,0.479289941,0.538461538,0.76,0.230700527,0.0,0.421841862,0.606112305,0.132555944,0.018057682,0.009725173,0.0,5
10948,Billie Eilish,bad guy,3,3,3,Rock,fall,female,POP,Solo,1,2019.9.15,0.49704142,0.528846154,0.22,0.641392805,0.8320109659999999,0.581483576,0.8164797909999999,0.0,0.0,0.0,0.0,3
10949,BLACKPINK,Kill This Love,9,2,8,Rap/Hiphop,fall,female,K_POP,Group,1,2019.9.15,0.48224852100000004,0.403846154,0.29,0.628677319,0.849368039,0.532094005,0.591068601,0.0,0.0,0.0,0.0,8
10950,IZ*ONE,비올레타,10,10,10,Dance,fall,female,K_POP,Group,1,2019.9.15,0.517751479,0.269230769,0.0,0.34435399899999997,0.0,0.503168298,0.330664453,0.0,0.0,0.0,0.0,10
10951,"Marshmello, Anne-Marie",FRIENDS,10,10,10,Pop,fall,mixed,POP,Project,1,2019.9.15,0.5236686389999999,0.528846154,0.27,0.7806463,0.0,0.5434038529999999,0.0,0.0,0.0,0.0,0.0,10
10952,볼빨간사춘기,"나만, 봄",7,10,7,Indi,fall,female,K_POP,Solo,0,2019.9.15,0.565088757,0.528846154,0.35,0.545532118,0.0,0.508069411,0.66976419,0.0,0.0,0.0,0.0,7
10953,볼빨간사춘기,별 보러 갈래?,10,10,10,Indi,fall,female,K_POP,Solo,0,2019.9.15,0.517751479,0.317307692,0.35,0.545532118,0.0,0.508069411,0.66976419,0.0,0.0,0.0,0.0,10
10954,첸,사월이 지나면 우리 헤어져요,7,10,7,Ballad,fall,male,K_POP,Solo,1,2019.9.15,0.7218934909999999,0.43269230799999997,0.01,0.020651721,0.0,0.421841862,0.606112305,0.0,0.0,0.0,0.0,7
10955,방탄소년단,작은 것들을 위한 시,3,10,3,Rap/Hiphop,fall,male,K_POP,Group,1,2019.9.15,0.603550296,0.528846154,0.27,0.7602306129999999,0.0,0.532094005,0.571828476,0.291393826,0.054370869,0.016254111,0.0,3
10956,방탄소년단,Make It Right,10,10,10,Rap/Hiphop,fall,male,K_POP,Group,0,2019.9.15,0.591715976,0.346153846,0.27,0.7602306129999999,0.0,0.532094005,0.571828476,0.291393826,0.054370869,0.016254111,0.0,10
10957,방탄소년단,소우주,10,10,10,Rap/Hiphop,fall,male,K_POP,Group,0,2019.9.15,0.585798817,0.471153846,0.27,0.7602306129999999,0.0,0.532094005,0.571828476,0.291393826,0.054370869,0.016254111,0.0,10
10958,TWICE,FANCY,6,1,6,Dance,fall,female,K_POP,Group,1,2019.9.15,0.556213018,0.5,0.34,0.559078971,0.8741758059999999,0.503168298,0.713334847,0.171429831,0.025163019,0.003960825,0.0,6
10959,엠씨더맥스,사계,7,10,7,Ballad,fall,male,K_POP,Band,1,2019.9.15,0.6834319529999999,0.653846154,0.15,0.265166517,0.0,0.421841862,0.0,0.0,0.0,0.0,0.0,7
10960,"Khalid, Disclosure",Talk,10,10,10,R&B/Soul,fall,male,POP,Solo,1,2019.9.15,0.7307692309999999,0.403846154,0.455,0.817975855,0.0,0.47842987299999995,0.0,0.0,0.0,0.0,0.0,10
10961,박효신,Goodbye,8,10,7,Ballad,fall,male,K_POP,Solo,1,2019.9.15,0.7751479290000001,0.46153846200000004,0.26,0.13907629999999999,0.0,0.421841862,0.300380966,0.49947313200000004,0.14606449900000001,0.101210047,0.0,7
10962,오마이걸,다섯 번째 계절,10,10,10,Dance,fall,female,K_POP,Group,0,2019.9.15,0.633136095,0.22115384600000002,0.78,0.980716963,0.0,0.503168298,0.7602306129999999,0.226907351,0.037148201,0.0076791559999999995,0.0,10
10963,"Alan Walker, Sabrina Carpenter, Farruko",On My Way,10,10,10,Electronica,fall,male,POP,Project,1,2019.9.15,0.49704142,0.471153846,0.233,0.881302205,0.0,0.504437248,0.0,0.0,0.0,0.0,0.0,10
10964,"Ed Sheeran, Justin Bieber",I Don`t Care,9,10,9,Pop,fall,male,POP,Project,1,2019.9.15,0.5739644970000001,0.384615385,0.37,0.796028143,0.0,0.5434038529999999,0.0,0.0,0.0,0.0,0.0,9
10965,Shawn Mendes,If I Can`t Have You,10,10,10,Pop,fall,male,POP,Solo,1,2019.9.15,0.48816568,0.259615385,0.57,0.857398275,0.0,0.5434038529999999,0.922716007,0.0,0.0,0.0,0.0,10
10966,WINNER,AH YEAH,10,10,10,Dance,fall,male,K_POP,Group,1,2019.9.15,0.44674556200000004,0.182692308,0.44,0.6840559009999999,0.0,0.503168298,0.591068601,0.0,0.0,0.0,0.0,10
10967,다비치,너에게 못했던 내 마지막 말은,4,10,4,Ballad,fall,female,K_POP,Duet,1,2019.9.15,0.7159763309999999,0.471153846,0.35,0.369383223,0.0,0.421841862,0.45592182200000003,0.305572522,0.058712121,0.021307432999999997,0.0,4
10968,송하예,니 소식,1,2,1,Ballad,fall,female,K_POP,Solo,1,2019.9.15,0.633136095,0.471153846,0.12,0.258698005,0.8387612640000001,0.421841862,0.305731339,0.0,0.0,0.0,0.0,1
10969,기리보이,교통정리,10,10,10,Rap/Hiphop,fall,male,K_POP,Solo,0,2019.9.15,0.50887574,0.182692308,0.33,0.496744288,0.0,0.532094005,0.48319743600000004,0.0,0.0,0.0,0.0,10
10970,염따,돈 Call Me,10,10,9,Rap/Hiphop,fall,male,K_POP,Solo,1,2019.9.15,0.414201183,0.259615385,0.19,0.294895127,0.0,0.532094005,0.517594888,0.0,0.0,0.0,0.0,10
10971,"Mena Massoud, Naomi Scott",A Whole New World,8,7,8,Foreign Movie,fall,mixed,OST,Group,1,2019.9.15,0.44378698200000005,0.307692308,0.215,0.0,0.79215665,0.480370135,0.922716007,0.0,0.0,0.0,0.0,8
10972,Naomi Scott,Speechless,4,3,4,Foreign Movie,fall,female,OST,Solo,1,2019.9.15,0.541420118,0.471153846,0.17,0.0,0.83843191,0.480370135,0.922716007,0.0,0.0,0.0,0.0,4
10973,먼데이 키즈,사랑이 식었다고 말해도 돼,3,10,3,Ballad,fall,male,K_POP,Solo,1,2019.9.15,0.576923077,0.451923077,0.55,0.402220914,0.0,0.421841862,0.57943203,0.0,0.0,0.0,0.0,3
10974,우디,대충 입고 나와,9,10,9,Indi,fall,male,K_POP,Solo,1,2019.9.15,0.532544379,0.192307692,0.43,0.19854101899999999,0.0,0.508069411,0.039505265,0.0,0.0,0.0,0.0,10
10975,이하이,누구 없소,10,10,10,Dance,fall,female,K_POP,Solo,1,2019.9.15,0.5,0.182692308,0.12,0.10183994699999999,0.0,0.503168298,0.591068601,0.118460718,0.015712682,0.004600921,0.0,10
10976,기리보이,아퍼,6,10,6,Rap/Hiphop,fall,male,K_POP,Solo,1,2019.9.15,0.8579881659999999,0.346153846,0.33,0.496744288,0.0,0.532094005,0.48319743600000004,0.0,0.0,0.0,0.0,6
10977,김나영,솔직하게 말해서 나,4,10,3,Ballad,fall,female,K_POP,Solo,1,2019.9.15,0.517751479,0.43269230799999997,0.09,0.07290649,0.0,0.421841862,0.42774203200000005,0.0,0.0,0.0,0.0,3
10978,마크툽,오늘도 빛나는 너에게,1,1,1,Indi,fall,male,K_POP,Solo,1,2019.9.15,0.710059172,0.43269230799999997,0.6,0.931720587,0.87255359,0.508069411,0.0,0.0,0.0,0.0,0.0,1
10979,어반 자카파,서울 밤,9,10,9,R&B/Soul,fall,mixed,K_POP,Group,1,2019.9.15,0.529585799,0.182692308,0.08,0.277551548,0.0,0.47842987299999995,0.127361065,0.0,0.0,0.0,0.0,10
10980,전소미,BIRTHDAY,10,9,10,Dance,fall,female,K_POP,Solo,1,2019.9.15,0.473372781,0.134615385,0.13,0.056848844,0.7864538740000001,0.503168298,0.478486836,0.30838700199999997,0.059599984,0.006431773000000001,0.0,10
10981,"창모, Hash Swan, ASH ISLAND, 김효은",BAND,4,10,4,Rap/Hiphop,fall,male,K_POP,Project,1,2019.9.15,0.650887574,0.43269230799999997,0.39799999999999996,0.695722602,0.0,0.532094005,0.8590491709999999,0.0,0.0,0.0,0.0,4
10982,레드벨벳,짐살라빔,10,10,10,Dance,fall,female,K_POP,Group,0,2019.9.15,0.48816568,0.144230769,0.15,0.46114325700000003,0.779434871,0.503168298,0.606112305,0.177456265,0.026354363,0.011673573000000001,0.0,10
10983,"장혜진, 윤민수",술이 문제야,2,2,2,Ballad,fall,mixed,K_POP,Project,1,2019.9.15,0.653846154,0.423076923,0.075,0.310952774,0.856845379,0.421841862,0.7405498229999999,0.0,0.0,0.0,0.0,2
10984,황인욱,포장마차,2,10,1,Ballad,fall,male,K_POP,Solo,1,2019.9.15,0.615384615,0.423076923,0.09,0.542008804,0.0,0.421841862,0.238046284,0.0,0.0,0.0,0.0,1
10985,(여자)아이들,Uh-Oh,10,3,10,Rap/Hiphop,fall,female,K_POP,Group,1,2019.9.15,0.535502959,0.144230769,0.59,0.436587303,0.8382112270000001,0.532094005,0.223096973,0.0,0.0,0.0,0.0,10
10986,"CHANGMO, Hash Swan, ASH ISLAND, 김효은, Leellamarz & The QuiettDingo X Ambition Musik",비워,9,10,9,Rap/Hiphop,fall,male,K_POP,Solo,1,2019.9.15,0.568047337,0.173076923,0.415,0.733326519,0.0,0.532094005,0.485514881,0.0,0.0,0.0,0.0,10
10987,"Shawn Mendes, Camila Cabello",Senorita,3,5,3,Pop,fall,mixed,POP,Project,1,2019.9.15,0.48816568,0.41346153799999996,0.455,0.8561517959999999,0.8098303659999999,0.5434038529999999,0.922716007,0.0,0.0,0.0,0.0,3
10988,청하,Snapping,5,2,4,Dance,fall,female,K_POP,Solo,1,2019.9.15,0.553254438,0.33653846200000004,0.23,0.258698005,0.8499948559999999,0.503168298,0.0,0.203696905,0.031847319,0.009135434,0.0,4
10989,HYNN,시든 꽃에 물을 주듯,1,4,1,Ballad,fall,female,K_POP,Solo,1,2019.9.15,0.51183432,0.403846154,0.0,0.0,0.826813877,0.421841862,0.0,0.0,0.0,0.0,0.0,1
10990,디오,괜찮아도 괜찮아,8,10,7,R&B/Soul,fall,male,K_POP,Solo,1,2019.9.15,0.576923077,0.240384615,0.37,0.13907629999999999,0.0,0.47842987299999995,0.606112305,0.0,0.0,0.0,0.0,7
10991,벤,헤어져줘서 고마워,2,10,2,Ballad,fall,female,K_POP,Solo,1,2019.9.15,0.674556213,0.403846154,0.53,0.540225427,0.0,0.421841862,0.38823676700000004,0.0,0.0,0.0,0.0,2
10992,여자친구,열대야,10,10,10,Dance,fall,female,K_POP,Group,1,2019.9.15,0.556213018,0.115384615,0.4,0.31605134,0.0,0.503168298,0.150190483,0.242328515,0.040917807,0.01064979,0.0,10
10993,윤하,비가 내리는 날에는,6,10,6,Ballad,fall,female,K_POP,Solo,1,2019.9.15,0.5502958579999999,0.269230769,0.16,0.230700527,0.0,0.421841862,0.238046284,0.035586491,0.004051659,0.004463659,0.0,6
10994,멜로망스,인사,5,10,5,Ballad,fall,male,K_POP,Duet,1,2019.9.15,0.576923077,0.298076923,0.32,0.189695748,0.0,0.421841862,0.718901221,0.0,0.0,0.0,0.0,5
10995,백현,UN Village,10,10,10,R&B/Soul,fall,male,K_POP,Solo,1,2019.9.15,0.621301775,0.115384615,0.45,0.321032687,0.0,0.47842987299999995,0.606112305,0.165020434,0.023923445,0.010128289,0.0,10
10996,헤이즈,We don`t talk together,6,10,6,R&B/Soul,fall,female,K_POP,Solo,0,2019.9.15,0.51183432,0.201923077,0.45,0.377122584,0.0,0.47842987299999995,0.330664453,0.0,0.0,0.0,0.0,7
10997,10cm,나의 어깨에 기대어요,3,10,3,Drama,fall,male,OST,Solo,1,2019.9.15,0.547337278,0.384615385,0.25,0.494544482,0.0,0.374420604,0.730368397,0.0,0.0,0.0,0.0,3
10998,Post Malone,Goodbyes,10,10,10,Rap/Hiphop,fall,male,POP,Solo,1,2019.9.15,0.440828402,0.115384615,0.58,0.9889986999999999,0.0,0.532094005,0.839709171,0.0,0.0,0.0,0.0,10
10999,이우,내 안부,5,6,5,Ballad,fall,male,K_POP,Solo,1,2019.9.15,0.606508876,0.278846154,0.65,0.485514881,0.803725079,0.421841862,0.442289713,0.0,0.0,0.0,0.0,5
11000,폴킴,헤어질 걸 알아,10,10,10,R&B/Soul,fall,male,K_POP,Solo,0,2019.9.15,0.48520710100000003,0.10576923099999999,0.6,0.664782842,0.0,0.47842987299999995,0.737689332,0.0,0.0,0.0,0.0,10
11001,하은,비오는 날 뭐해,9,10,9,Indi,fall,male,K_POP,Solo,1,2019.9.15,0.553254438,0.134615385,0.52,0.19854101899999999,0.0,0.508069411,0.039505265,0.0,0.0,0.0,0.0,10
11002,태연,그대라는 시,1,10,1,Drama,fall,female,OST,Solo,1,2019.9.15,0.5443786979999999,0.375,0.76,0.230700527,0.0,0.374420604,0.730368397,0.132555944,0.018057682,0.009725173,0.0,1
11003,ITZY,ICY,3,1,3,Dance,fall,female,K_POP,Group,1,2019.9.15,0.48816568,0.365384615,0.09,0.0,0.9122798320000001,0.503168298,0.713334847,0.0,0.0,0.0,0.0,3
11004,Martin Garrix,Summer Days,10,10,10,Electronica,fall,male,POP,Solo,1,2019.9.15,0.677514793,0.067307692,0.23,0.788188769,0.0,0.504437248,0.0,0.0,0.0,0.0,0.0,10
11005,비와이,가라사대,6,2,7,Rap/Hiphop,fall,male,K_POP,Solo,1,2019.9.15,0.316568047,0.22115384600000002,0.51,0.325902085,0.859000043,0.532094005,0.0,0.0,0.0,0.0,0.0,7
11006,양다일,너만 너만 너만,8,10,8,Drama,fall,male,OST,Solo,1,2019.9.15,0.674556213,0.10576923099999999,0.0,0.16076229,0.0,0.374420604,0.730368397,0.0,0.0,0.0,0.0,9
11007,헤이즈,내 맘을 볼 수 있나요,3,10,2,Drama,fall,female,OST,Solo,1,2019.9.15,0.591715976,0.269230769,0.45,0.377122584,0.0,0.374420604,0.730368397,0.0,0.0,0.0,0.0,2
11008,"Lauv, Anne-Marie","fuck, i`m lonely",10,10,10,Pop,fall,male,POP,Solo,1,2019.9.15,0.51183432,0.125,0.365,0.6840559009999999,0.0,0.5434038529999999,0.723561165,0.0,0.0,0.0,0.0,10
11009,거미,기억해줘요 내 모든 날과 그때를,1,10,1,Drama,fall,female,OST,Solo,1,2019.9.15,0.600591716,0.355769231,0.55,0.335324398,0.0,0.374420604,0.730368397,0.0,0.0,0.032995876,0.0,1
11010,먼데이 키즈,Another Day,4,4,4,Drama,fall,mixed,OST,Project,0,2019.9.15,0.568047337,0.22115384600000002,0.55,0.402220914,0.820150467,0.374420604,0.730368397,0.0,0.0,0.0,0.0,4
11011,오마이걸,BUNGEE,9,6,8,Dance,fall,female,K_POP,Group,1,2019.9.15,0.44674556200000004,0.134615385,0.78,0.980716963,0.801599882,0.503168298,0.7602306129999999,0.226907351,0.037148201,0.0076791559999999995,0.0,8
11012,청하,그 끝에 그대,6,10,5,Drama,fall,female,OST,Solo,0,2019.9.15,0.585798817,0.144230769,0.23,0.258698005,0.0,0.374420604,0.730368397,0.203696905,0.031847319,0.009135434,0.0,6
11013,레드벨벳,어떤 별보다,10,10,10,Drama,fall,female,OST,Group,0,2019.9.15,0.582840237,0.048076923,0.15,0.46114325700000003,0.0,0.374420604,0.730368397,0.177456265,0.026354363,0.011673573000000001,0.0,10
11014,벤,내 목소리 들리니,2,4,2,Drama,fall,female,OST,Solo,1,2019.9.15,0.727810651,0.25,0.53,0.540225427,0.819530538,0.374420604,0.730368397,0.0,0.0,0.0,0.0,2
11015,폴킴,안녕,1,10,1,Drama,fall,male,OST,Solo,1,2019.9.15,0.588757396,0.346153846,0.6,0.664782842,0.0,0.374420604,0.730368397,0.0,0.0,0.0,0.0,1
11016,레드벨벳,음파음파,4,10,3,Dance,fall,female,K_POP,Group,1,2019.9.15,0.5739644970000001,0.134615385,0.15,0.46114325700000003,0.0,0.503168298,0.606112305,0.177456265,0.026354363,0.011673573000000001,0.0,3
11017,펀치,Done For Me,2,3,2,Drama,fall,female,OST,Solo,1,2019.9.15,0.609467456,0.240384615,0.66,0.7454665770000001,0.8327494129999999,0.374420604,0.730368397,0.0,0.0,0.0,0.0,2
11018,X1,FLASH,5,3,5,Dance,fall,male,K_POP,Group,1,2019.9.15,0.547337278,0.125,0.43,0.592480196,0.8305032990000001,0.503168298,0.330664453,0.0,0.0,0.0,0.0,5
11019,닐로,벗,4,5,4,Ballad,fall,male,K_POP,Solo,1,2019.9.15,0.7218934909999999,0.269230769,0.17,0.087855801,0.808890824,0.421841862,0.215216866,0.0,0.0,0.0,0.0,4
11020,선미,날라리,2,10,2,Dance,fall,female,K_POP,Solo,1,2019.9.15,0.440828402,0.182692308,0.09,0.19854101899999999,0.0,0.503168298,0.127361065,0.5174029370000001,0.157575758,0.014459731000000002,0.0,2
11021,스윙스,담아,5,10,5,Rap/Hiphop,fall,male,K_POP,Project,1,2019.9.15,0.7159763309999999,0.182692308,0.43,0.294895127,0.0,0.532094005,0.45592182200000003,0.0,0.0,0.0,0.0,5
11022,에이치코드,꿈속에 너,8,6,8,Ballad,fall,male,K_POP,Group,1,2019.9.15,0.6686390529999999,0.326923077,0.0,0.920869299,0.8024599490000001,0.421841862,0.0,0.0,0.0,0.0,0.0,8
11023,장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,1,3,2,Drama,fall,male,OST,Solo,1,2019.9.15,0.423076923,0.33653846200000004,0.14,0.300380966,0.827759955,0.374420604,0.550711944,0.0,0.0,0.0,0.0,2
11024,크러쉬,나빠,3,10,2,R&B/Soul,fall,male,K_POP,Solo,1,2019.9.15,0.49704142,0.173076923,0.57,0.45326315,0.0,0.47842987299999995,0.330664453,0.0,0.0,0.0,0.0,2
11025,태용,러브 델루나,10,10,8,Drama,fall,mixed,OST,Project,1,2019.9.15,0.7159763309999999,0.038461537999999997,1.0,1.0,0.0,0.374420604,0.730368397,0.0,0.0,0.0,0.0,10
11026,V.O.S,다시 만날까 봐,5,9,4,Ballad,fall,male,K_POP,Group,1,2019.9.15,0.553254438,0.317307692,0.85,0.607429507,0.78842198,0.421841862,0.0,0.0,0.0,0.0,0.0,4
11027,"Woodie Gochild, 최엘비",바다,8,10,6,Rap/Hiphop,fall,male,K_POP,Project,1,2019.9.15,0.597633136,0.057692308,0.0,0.847653488,0.0,0.532094005,0.45592182200000003,0.0,0.0,0.0,0.0,7
11028,강현준,땡땡,10,10,10,Rap/Hiphop,fall,mixed,K_POP,Project,1,2019.9.15,0.594674556,0.019230768999999998,0.0,0.82482407,0.0,0.532094005,0.45592182200000003,0.0,0.0,0.0,0.0,10
11029,사이먼 도미닉,GOTT,10,10,10,Rap/Hiphop,fall,male,K_POP,Solo,1,2019.9.15,0.423076923,0.019230768999999998,0.39,0.430730756,0.0,0.532094005,0.527313067,0.0,0.0,0.0,0.0,10
11030,윤비,덜어,10,10,10,Rap/Hiphop,fall,mixed,K_POP,Project,0,2019.9.15,0.795857988,0.019230768999999998,0.26,0.377122584,0.0,0.532094005,0.45592182200000003,0.0,0.0,0.0,0.0,10
11031,임창정,십삼월,10,10,9,Ballad,fall,male,K_POP,Solo,1,2019.9.15,0.639053254,0.028846154,0.39,0.38823676700000004,0.0,0.421841862,0.0,0.17678117100000001,0.026219642999999997,0.021739507999999998,0.0,10
11032,정효빈,달라진 니 마음,10,10,9,Indi,fall,female,K_POP,Solo,1,2019.9.15,0.553254438,0.028846154,0.0,0.380891011,0.0,0.508069411,0.0,0.0,0.0,0.0,0.0,10
11033,케이시,가을밤 떠난 너,1,10,1,Ballad,fall,female,K_POP,Solo,1,2019.9.15,0.674556213,0.317307692,0.54,0.64362663,0.0,0.421841862,0.47122317,0.0,0.0,0.0,0.0,1
11034,펀치넬로,BAMN,10,10,10,Rap/Hiphop,fall,male,K_POP,Project,1,2019.9.15,0.618343195,0.019230768999999998,0.4,0.6047870470000001,0.0,0.532094005,0.45592182200000003,0.0,0.0,0.0,0.0,10
11035,휘인,헤어지자,1,10,1,Ballad,fall,female,K_POP,Solo,1,2019.9.15,0.671597633,0.317307692,0.31,0.16076229,0.0,0.421841862,0.648026356,0.0,0.0,0.0,0.0,1
11036,Adele,When We Were Young,10,10,10,R&B/Soul,fall,female,POP,Solo,1,2019.9.15,0.7840236690000001,0.009615385,0.21,0.836539305,0.0,0.47842987299999995,0.0,0.0,0.0,0.0,0.0,10
11037,FTISLAND,관둬,10,10,10,Rock,fall,male,K_POP,Band,1,2019.9.15,0.615384615,0.009615385,0.0,0.620179012,0.0,0.581483576,0.35302231700000003,0.330138569,0.066767258,0.02957546,0.0,10
11038,볼빨간사춘기,워커홀릭,1,10,1,Indi,fall,female,K_POP,Solo,1,2019.9.15,0.48816568,0.307692308,0.35,0.545532118,0.0,0.508069411,0.66976419,0.0,0.0,0.0,0.0,1
11039,여은,싸운날,10,10,10,Ballad,fall,female,K_POP,Solo,1,2019.9.15,0.7248520709999999,0.009615385,0.02,0.660713632,0.0,0.421841862,0.0,0.0,0.0,0.0,0.0,10
11040,전상근,사랑이란 멜로는 없어,2,10,3,Ballad,fall,male,K_POP,Solo,1,2019.9.15,0.7366863909999999,0.307692308,0.0,0.642512596,0.0,0.421841862,0.0,0.0,0.0,0.0,0.0,3
11041,AOA,너나 해,10,10,1,All,fall,female,K_POP,Group,1,2019.9.15,0.5591715979999999,0.019230768999999998,0.58,0.5639483679999999,0.0,0.521663772,0.45592182200000003,0.336083828,0.068823832,0.019474749,0.0,1
11042,강현준,CCTV,10,10,9,Rap/Hiphop,fall,male,K_POP,Project,1,2019.9.15,0.49112426,0.0,0.0,0.82482407,0.0,0.532094005,0.45592182200000003,0.0,0.0,0.0,0.0,10
11043,권진아,시계 바늘,10,10,9,Ballad,fall,female,K_POP,Solo,1,2019.9.15,0.656804734,0.028846154,0.45,0.330664453,0.0,0.421841862,0.9193182609999999,0.0,0.0,0.0,0.0,10
11044,"비, 소유","시작할까, 나",10,10,10,R&B/Soul,fall,mixed,K_POP,Project,1,2019.9.15,0.594674556,0.0,0.705,0.325902085,0.0,0.47842987299999995,0.150190483,0.0,0.0,0.0,0.0,10
11045,세븐틴,독 _ Fear,7,10,7,Dance,fall,male,K_POP,Group,1,2019.9.15,0.440828402,0.038461537999999997,0.59,0.750274234,0.0,0.503168298,0.215216866,0.5356689379999999,0.17007575800000002,0.034794929,0.0,10
11046,윤비,트루먼 쇼,6,10,8,Rap/Hiphop,fall,male,K_POP,Project,1,2019.9.15,0.526627219,0.028846154,0.26,0.377122584,0.0,0.532094005,0.45592182200000003,0.0,0.0,0.0,0.0,10
11047,적재,별 보러 가자,10,10,10,Indi,fall,male,K_POP,Solo,1,2019.9.15,0.863905325,0.0,0.99,0.503212801,0.0,0.508069411,0.844598547,0.0,0.0,0.0,0.0,10
11048,짱유,광안리101,10,10,10,Rap/Hiphop,fall,mixed,K_POP,Project,1,2019.9.15,0.597633136,0.0,0.73,1.0,0.0,0.532094005,0.45592182200000003,0.0,0.0,0.0,0.0,10
11049,펀치,가끔 이러다,2,10,1,R&B/Soul,fall,female,K_POP,Solo,1,2019.9.15,0.576923077,0.16346153800000002,0.66,0.7454665770000001,0.0,0.47842987299999995,0.730368397,0.0,0.0,0.0,0.0,1
11050,한요한,불꽃,10,10,10,Rap/Hiphop,fall,male,K_POP,Solo,1,2019.9.15,0.639053254,0.0,0.85,0.854058262,0.0,0.532094005,0.48319743600000004,0.0,0.0,0.0,0.0,10
11051,세븐틴,Let me hear you say,10,10,7,Dance,fall,male,K_POP,Group,0,2019.9.15,0.455621302,0.009615385,0.59,0.750274234,0.0,0.503168298,0.215216866,0.5356689379999999,0.17007575800000002,0.034794929,0.0,10
11052,세븐틴,Snap Shoot,10,10,10,Dance,fall,male,K_POP,Group,0,2019.9.15,0.44378698200000005,0.019230768999999998,0.59,0.750274234,0.0,0.503168298,0.215216866,0.5356689379999999,0.17007575800000002,0.034794929,0.0,10
11053,세븐틴,거짓말을 해,10,10,10,Dance,fall,male,K_POP,Group,0,2019.9.15,0.514792899,0.009615385,0.59,0.750274234,0.0,0.503168298,0.215216866,0.5356689379999999,0.17007575800000002,0.034794929,0.0,10
11054,오마이걸,Destiny,10,7,5,All,fall,female,K_POP,Group,0,2019.9.15,0.603550296,0.048076923,0.78,0.980716963,0.795651309,0.521663772,0.45592182200000003,0.226907351,0.037148201,0.0076791559999999995,0.0,6
11055,X1,웃을 때 제일 예뻐,9,10,9,Dance,fall,male,K_POP,Group,0,2019.9.15,0.529585799,0.067307692,0.43,0.592480196,0.0,0.503168298,0.330664453,0.0,0.0,0.0,0.0,10
11056,10cm,방에 모기가 있어,10,9,10,Indi,fall,male,K_POP,Solo,0,2019.9.15,0.50295858,0.086538462,0.25,0.494544482,0.785588104,0.508069411,0.793817113,0.0,0.0,0.0,0.0,10
11057,X1,Stand Up,10,10,10,Dance,fall,male,K_POP,Group,0,2019.9.15,0.310650888,0.038461537999999997,0.43,0.592480196,0.0,0.503168298,0.330664453,0.0,0.0,0.0,0.0,10
11058,X1,U GOT IT,10,10,10,Dance,fall,male,K_POP,Group,0,2019.9.15,0.48520710100000003,0.057692308,0.43,0.592480196,0.0,0.503168298,0.330664453,0.0,0.0,0.0,0.0,10
11059,X1,괜찮아요,10,10,10,Ballad,fall,male,K_POP,Group,0,2019.9.15,0.75147929,0.038461537999999997,0.43,0.592480196,0.0,0.421841862,0.330664453,0.0,0.0,0.0,0.0,10
11060,X1,움직여,10,10,10,Dance,fall,male,K_POP,Group,0,2019.9.15,0.47041420100000003,0.048076923,0.43,0.592480196,0.0,0.503168298,0.330664453,0.0,0.0,0.0,0.0,10
11061,볼빨간사춘기,25,4,5,4,Indi,fall,female,K_POP,Solo,0,2019.9.15,0.50295858,0.076923077,0.35,0.545532118,0.807934769,0.508069411,0.66976419,0.0,0.0,0.0,0.0,5
11062,볼빨간사춘기,Taste,6,10,5,Indi,fall,female,K_POP,Solo,0,2019.9.15,0.473372781,0.038461537999999997,0.35,0.545532118,0.0,0.508069411,0.66976419,0.0,0.0,0.0,0.0,6
11063,볼빨간사춘기,XX,3,8,10,Indi,fall,female,K_POP,Solo,0,2019.9.15,0.5,0.096153846,0.35,0.545532118,0.789244133,0.508069411,0.66976419,0.0,0.0,0.0,0.0,10
11064,볼빨간사춘기,나의 사춘기에게,10,10,10,Indi,fall,female,K_POP,Solo,0,2019.9.15,0.582840237,0.384615385,0.35,0.545532118,0.0,0.508069411,0.66976419,0.0,0.0,0.0,0.0,10
11065,볼빨간사춘기,낮,7,10,6,Indi,fall,female,K_POP,Solo,0,2019.9.15,0.49408284,0.038461537999999997,0.35,0.545532118,0.0,0.508069411,0.66976419,0.0,0.0,0.0,0.0,7
